"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:12:02"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"1","10.000E+00","904.9257E+00","-59.956"
"2","10.600E+00","862.8792E+00","-59.810"
"3","11.230E+00","824.4926E+00","-59.662"
"4","11.900E+00","788.0848E+00","-59.519"
"5","12.600E+00","754.0435E+00","-59.394"
"6","13.350E+00","720.6218E+00","-59.259"
"7","14.150E+00","688.2071E+00","-59.099"
"8","14.990E+00","657.5721E+00","-58.896"
"9","15.890E+00","628.3501E+00","-58.696"
"10","16.830E+00","601.1892E+00","-58.496"
"11","17.830E+00","575.4523E+00","-58.295"
"12","18.900E+00","551.0661E+00","-58.115"
"13","20.020E+00","527.6701E+00","-57.953"
"14","21.210E+00","504.8348E+00","-57.750"
"15","22.480E+00","482.8836E+00","-57.501"
"16","23.820E+00","462.4450E+00","-57.238"
"17","25.240E+00","443.2026E+00","-56.988"
"18","26.740E+00","425.2566E+00","-56.754"
"19","28.330E+00","408.0457E+00","-56.550"
"20","30.020E+00","391.1062E+00","-56.338"
"21","31.810E+00","374.7578E+00","-56.041"
"22","33.700E+00","359.4502E+00","-55.736"
"23","35.710E+00","345.0900E+00","-55.434"
"24","37.830E+00","331.7954E+00","-55.141"
"25","40.090E+00","319.1886E+00","-54.923"
"26","42.480E+00","306.2745E+00","-54.654"
"27","45.010E+00","294.0996E+00","-54.339"
"28","47.690E+00","282.8471E+00","-53.960"
"29","50.530E+00","272.3785E+00","-53.603"
"30","53.540E+00","262.5638E+00","-53.326"
"31","56.720E+00","252.6589E+00","-53.059"
"32","60.100E+00","242.9761E+00","-52.661"
"33","63.680E+00","234.8554E+00","-52.304"
"34","67.480E+00","226.5018E+00","-51.919"
"35","71.490E+00","218.3037E+00","-51.626"
"36","75.750E+00","210.2356E+00","-51.224"
"37","80.260E+00","202.7809E+00","-50.737"
"38","85.040E+00","196.0453E+00","-50.282"
"39","90.110E+00","189.7749E+00","-49.924"
"40","95.480E+00","183.3414E+00","-49.591"
"41","101.16E+00","177.3029E+00","-49.099"
"42","107.19E+00","171.8329E+00","-48.652"
"43","113.57E+00","166.5609E+00","-48.292"
"44","120.34E+00","161.2070E+00","-47.822"
"45","127.51E+00","156.4536E+00","-47.341"
"46","135.10E+00","151.7972E+00","-46.955"
"47","143.15E+00","147.1857E+00","-46.426"
"48","151.67E+00","143.0702E+00","-45.965"
"49","160.71E+00","138.7691E+00","-45.505"
"50","170.28E+00","134.8789E+00","-44.950"
"51","180.42E+00","131.2738E+00","-44.514"
"52","191.16E+00","127.5531E+00","-43.959"
"53","202.55E+00","124.2793E+00","-43.461"
"54","214.61E+00","120.7956E+00","-42.927"
"55","227.40E+00","117.8457E+00","-42.381"
"56","240.94E+00","114.7178E+00","-41.869"
"57","255.29E+00","111.9798E+00","-41.299"
"58","270.50E+00","109.0522E+00","-40.759"
"59","286.61E+00","106.5977E+00","-40.200"
"60","303.68E+00","103.9555E+00","-39.629"
"61","321.76E+00","101.6358E+00","-39.100"
"62","340.93E+00","99.23522E+00","-38.458"
"63","361.23E+00","97.05639E+00","-37.959"
"64","382.75E+00","95.00929E+00","-37.339"
"65","405.55E+00","92.84337E+00","-36.734"
"66","429.70E+00","90.95375E+00","-36.208"
"67","455.29E+00","89.16085E+00","-35.584"
"68","482.41E+00","87.27143E+00","-34.946"
"69","511.14E+00","85.53901E+00","-34.410"
"70","541.59E+00","83.91662E+00","-33.832"
"71","573.84E+00","82.39495E+00","-33.216"
"72","608.02E+00","80.88797E+00","-32.599"
"73","644.24E+00","79.39289E+00","-31.969"
"74","682.61E+00","77.98840E+00","-31.381"
"75","723.26E+00","76.63082E+00","-30.769"
"76","766.34E+00","75.33609E+00","-30.188"
"77","811.98E+00","74.10108E+00","-29.568"
"78","860.35E+00","72.96573E+00","-29.000"
"79","911.59E+00","71.80387E+00","-28.399"
"80","965.88E+00","70.71870E+00","-27.834"
"81","1.0234E+03","69.64995E+00","-27.264"
"82","1.0844E+03","68.66281E+00","-26.663"
"83","1.1490E+03","67.70435E+00","-26.117"
"84","1.2174E+03","66.77265E+00","-25.554"
"85","1.2899E+03","65.91583E+00","-24.969"
"86","1.3667E+03","65.04986E+00","-24.385"
"87","1.4481E+03","64.21343E+00","-23.827"
"88","1.5344E+03","63.41832E+00","-23.265"
"89","1.6258E+03","62.64987E+00","-22.712"
"90","1.7226E+03","61.93356E+00","-22.162"
"91","1.8252E+03","61.24790E+00","-21.623"
"92","1.9339E+03","60.54931E+00","-21.099"
"93","2.0491E+03","59.90442E+00","-20.547"
"94","2.1711E+03","59.27455E+00","-20.040"
"95","2.3004E+03","58.69795E+00","-19.513"
"96","2.4374E+03","58.08803E+00","-18.995"
"97","2.5826E+03","57.54643E+00","-18.493"
"98","2.7364E+03","57.01728E+00","-17.979"
"99","2.8994E+03","56.51373E+00","-17.503"
"100","3.0721E+03","56.00947E+00","-17.022"
"101","3.2551E+03","55.53174E+00","-16.555"
"102","3.4490E+03","55.08543E+00","-16.092"
"103","3.6544E+03","54.65009E+00","-15.637"
"104","3.8720E+03","54.23635E+00","-15.191"
"105","4.1027E+03","53.82448E+00","-14.746"
"106","4.3470E+03","53.44126E+00","-14.315"
"107","4.6059E+03","53.07069E+00","-13.888"
"108","4.8803E+03","52.71104E+00","-13.477"
"109","5.1709E+03","52.37510E+00","-13.068"
"110","5.4789E+03","52.04467E+00","-12.674"
"111","5.8052E+03","51.72639E+00","-12.282"
"112","6.1510E+03","51.42822E+00","-11.900"
"113","6.5173E+03","51.13820E+00","-11.528"
"114","6.9055E+03","50.86152E+00","-11.170"
"115","7.3168E+03","50.58543E+00","-10.814"
"116","7.7526E+03","50.33633E+00","-10.469"
"117","8.2143E+03","50.08630E+00","-10.137"
"118","8.7036E+03","49.84686E+00","-9.805"
"119","9.2220E+03","49.62607E+00","-9.490"
"120","9.7712E+03","49.40425E+00","-9.176"
"121","10.353E+03","49.18873E+00","-8.881"
"122","10.970E+03","48.98745E+00","-8.590"
"123","11.623E+03","48.79678E+00","-8.307"
"124","12.316E+03","48.60947E+00","-8.032"
"125","13.049E+03","48.43167E+00","-7.765"
"126","13.826E+03","48.26052E+00","-7.503"
"127","14.650E+03","48.09587E+00","-7.249"
"128","15.522E+03","47.93881E+00","-7.005"
"129","16.447E+03","47.78761E+00","-6.764"
"130","17.426E+03","47.64226E+00","-6.530"
"131","18.464E+03","47.50299E+00","-6.304"
"132","19.564E+03","47.36953E+00","-6.086"
"133","20.729E+03","47.24283E+00","-5.873"
"134","21.964E+03","47.11870E+00","-5.665"
"135","23.272E+03","47.00227E+00","-5.463"
"136","24.658E+03","46.88839E+00","-5.269"
"137","26.127E+03","46.77875E+00","-5.079"
"138","27.683E+03","46.67633E+00","-4.897"
"139","29.332E+03","46.57604E+00","-4.719"
"140","31.079E+03","46.47602E+00","-4.546"
"141","32.930E+03","46.38459E+00","-4.380"
"142","34.891E+03","46.29657E+00","-4.218"
"143","36.969E+03","46.21306E+00","-4.061"
"144","39.171E+03","46.13152E+00","-3.909"
"145","41.504E+03","46.05545E+00","-3.761"
"146","43.976E+03","45.98209E+00","-3.618"
"147","46.595E+03","45.91002E+00","-3.480"
"148","49.370E+03","45.84294E+00","-3.345"
"149","52.311E+03","45.77897E+00","-3.215"
"150","55.427E+03","45.71793E+00","-3.088"
"151","58.728E+03","45.65965E+00","-2.967"
"152","62.226E+03","45.60338E+00","-2.849"
"153","65.932E+03","45.54969E+00","-2.734"
"154","69.859E+03","45.49921E+00","-2.622"
"155","74.020E+03","45.45001E+00","-2.515"
"156","78.428E+03","45.40412E+00","-2.412"
"157","83.099E+03","45.36016E+00","-2.310"
"158","88.049E+03","45.31763E+00","-2.214"
"159","93.293E+03","45.27793E+00","-2.120"
"160","98.850E+03","45.24022E+00","-2.028"
