"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:36:41"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"134","21964.0","4.57332E+01","-3.7180"
"135","23272.0","4.55843E+01","-3.5314"
"136","24658.0","4.54370E+01","-3.2246"
"137","26127.0","4.53987E+01","-3.1055"
"138","27683.0","4.54871E+01","-3.0010"
"139","29332.0","4.54677E+01","-2.9059"
"140","31079.0","4.53113E+01","-2.9469"
"141","32930.0","4.51140E+01","-2.5669"
"142","34891.0","4.52208E+01","-2.5837"
"143","36969.0","4.51154E+01","-2.4371"
"144","39171.0","4.50866E+01","-2.4290"
"145","41504.0","4.48708E+01","-2.3925"
"146","43976.0","4.50033E+01","-2.1509"
"147","46595.0","4.48334E+01","-2.0756"
"148","49370.0","4.47187E+01","-2.0684"
"149","52311.0","4.47307E+01","-1.9473"
"150","55427.0","4.48057E+01","-1.8926"
"151","58728.0","4.48240E+01","-1.6866"
"152","62226.0","4.46862E+01","-1.5082"
"153","65932.0","4.46823E+01","-1.4719"
"154","69859.0","4.46458E+01","-1.5281"
"155","74020.0","4.45994E+01","-1.3845"
"156","78428.0","4.46397E+01","-1.4417"
"157","83099.0","4.44777E+01","-1.4463"
"158","88049.0","4.45978E+01","-1.3990"
"159","93293.0","4.46063E+01","-1.3399"
"160","98850.0","4.45593E+01","-1.2064"
"161","104740.0","4.44834E+01","-1.3258"
"162","110980.0","4.43485E+01","-1.2835"
"163","117580.0","4.44394E+01","-1.0809"
"164","124590.0","4.44637E+01","-0.9747"
"165","132010.0","4.44066E+01","-0.8973"
"166","139870.0","4.42902E+01","-1.0540"
"167","148200.0","4.43215E+01","-0.8934"
"168","157030.0","4.42933E+01","-0.7250"
"169","166380.0","4.42771E+01","-0.7049"
"170","176290.0","4.44464E+01","-0.7402"
"171","186790.0","4.42106E+01","-0.4321"
"172","197920.0","4.42580E+01","-0.5718"
"173","209700.0","4.43064E+01","-0.6448"
"174","222190.0","4.42767E+01","-0.3966"
"175","235430.0","4.42818E+01","-0.2747"
"176","249450.0","4.43319E+01","-0.2837"
"177","264310.0","4.42359E+01","-0.3211"
"178","280050.0","4.42998E+01","-0.2656"
"179","296730.0","4.41677E+01","-0.2700"
"180","314400.0","4.41635E+01","-0.2398"
"181","333130.0","4.42083E+01","-0.1327"
"182","352970.0","4.41721E+01","0.0180"
"183","373990.0","4.40364E+01","0.1546"
"184","396270.0","4.42277E+01","0.1699"
"185","419870.0","4.42902E+01","0.1557"
"186","444880.0","4.45577E+01","0.1972"
"187","471380.0","4.47395E+01","0.3857"
"188","499450.0","4.49167E+01","0.3586"
"189","529200.0","4.51052E+01","0.5137"
"190","560720.0","4.53991E+01","0.5962"
"191","594110.0","4.56719E+01","0.6795"
"192","629500.0","4.55828E+01","0.7746"
"193","666990.0","4.55574E+01","0.7537"
"194","706720.0","4.55501E+01","0.9867"
"195","748810.0","4.55619E+01","1.1331"
"196","793410.0","4.55820E+01","1.1770"
"197","840670.0","4.55712E+01","1.2259"
"198","890740.0","4.55183E+01","1.3247"
"199","943790.0","4.56049E+01","1.4041"
"200","1000000.0","4.55329E+01","1.5109"
