"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:15:34"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"1","10.000E+00","826.1071E+00","-57.807"
"2","10.600E+00","788.9567E+00","-57.644"
"3","11.230E+00","754.9241E+00","-57.467"
"4","11.900E+00","722.5598E+00","-57.298"
"5","12.600E+00","692.5344E+00","-57.148"
"6","13.350E+00","663.1718E+00","-57.004"
"7","14.150E+00","634.5450E+00","-56.853"
"8","14.990E+00","607.1884E+00","-56.648"
"9","15.890E+00","581.0231E+00","-56.441"
"10","16.830E+00","556.6798E+00","-56.223"
"11","17.830E+00","533.5753E+00","-56.010"
"12","18.900E+00","511.7745E+00","-55.797"
"13","20.020E+00","491.0983E+00","-55.630"
"14","21.210E+00","470.8681E+00","-55.456"
"15","22.480E+00","450.9812E+00","-55.215"
"16","23.820E+00","432.4396E+00","-54.936"
"17","25.240E+00","414.9865E+00","-54.677"
"18","26.740E+00","398.6848E+00","-54.422"
"19","28.330E+00","383.2415E+00","-54.192"
"20","30.020E+00","368.1362E+00","-53.997"
"21","31.810E+00","353.2247E+00","-53.710"
"22","33.700E+00","339.1647E+00","-53.394"
"23","35.710E+00","325.9988E+00","-53.077"
"24","37.830E+00","313.7926E+00","-52.755"
"25","40.090E+00","302.4609E+00","-52.503"
"26","42.480E+00","290.7643E+00","-52.254"
"27","45.010E+00","279.6555E+00","-51.969"
"28","47.690E+00","269.2461E+00","-51.562"
"29","50.530E+00","259.5531E+00","-51.171"
"30","53.540E+00","250.5126E+00","-50.843"
"31","56.720E+00","241.6985E+00","-50.571"
"32","60.100E+00","233.4735E+00","-50.166"
"33","63.680E+00","224.7092E+00","-49.763"
"34","67.480E+00","217.2684E+00","-49.327"
"35","71.490E+00","210.0210E+00","-49.039"
"36","75.750E+00","202.7652E+00","-48.680"
"37","80.260E+00","195.7168E+00","-48.204"
"38","85.040E+00","189.3028E+00","-47.693"
"39","90.110E+00","183.5657E+00","-47.249"
"40","95.480E+00","177.9903E+00","-46.905"
"41","101.16E+00","172.3652E+00","-46.450"
"42","107.19E+00","167.1962E+00","-45.961"
"43","113.57E+00","162.4270E+00","-45.553"
"44","120.34E+00","157.4767E+00","-45.100"
"45","127.51E+00","153.0048E+00","-44.575"
"46","135.10E+00","148.8585E+00","-44.156"
"47","143.15E+00","144.5356E+00","-43.634"
"48","151.67E+00","140.7392E+00","-43.124"
"49","160.71E+00","136.8288E+00","-42.665"
"50","170.28E+00","133.2342E+00","-42.084"
"51","180.42E+00","129.9152E+00","-41.632"
"52","191.16E+00","126.5049E+00","-41.058"
"53","202.55E+00","123.4956E+00","-40.537"
"54","214.61E+00","120.2830E+00","-40.013"
"55","227.40E+00","117.5402E+00","-39.422"
"56","240.94E+00","114.7116E+00","-38.931"
"57","255.29E+00","112.1633E+00","-38.328"
"58","270.50E+00","109.4777E+00","-37.798"
"59","286.61E+00","107.2156E+00","-37.202"
"60","303.68E+00","104.7912E+00","-36.660"
"61","321.76E+00","102.6792E+00","-36.097"
"62","340.93E+00","100.3983E+00","-35.482"
"63","361.23E+00","98.49122E+00","-34.967"
"64","382.75E+00","96.53152E+00","-34.327"
"65","405.55E+00","94.55557E+00","-33.776"
"66","429.70E+00","92.88373E+00","-33.207"
"67","455.29E+00","91.15816E+00","-32.583"
"68","482.41E+00","89.39826E+00","-32.046"
"69","511.14E+00","87.92555E+00","-31.449"
"70","541.59E+00","86.39655E+00","-30.837"
"71","573.84E+00","84.88317E+00","-30.227"
"72","608.02E+00","83.47273E+00","-29.726"
"73","644.24E+00","82.14998E+00","-29.131"
"74","682.61E+00","80.88627E+00","-28.553"
"75","723.26E+00","79.65146E+00","-27.969"
"76","766.34E+00","78.45422E+00","-27.393"
"77","811.98E+00","77.31640E+00","-26.785"
"78","860.35E+00","76.22309E+00","-26.208"
"79","911.59E+00","75.16369E+00","-25.674"
"80","965.88E+00","74.10785E+00","-25.113"
"81","1.0234E+03","73.16094E+00","-24.531"
"82","1.0844E+03","72.26596E+00","-24.016"
"83","1.1490E+03","71.35961E+00","-23.455"
"84","1.2174E+03","70.51246E+00","-22.940"
"85","1.2899E+03","69.69813E+00","-22.380"
"86","1.3667E+03","68.88096E+00","-21.839"
"87","1.4481E+03","68.11387E+00","-21.328"
"88","1.5344E+03","67.37764E+00","-20.805"
"89","1.6258E+03","66.67349E+00","-20.282"
"90","1.7226E+03","66.00409E+00","-19.791"
"91","1.8252E+03","65.34969E+00","-19.279"
"92","1.9339E+03","64.71614E+00","-18.755"
"93","2.0491E+03","64.12464E+00","-18.281"
"94","2.1711E+03","63.54555E+00","-17.783"
"95","2.3004E+03","62.98026E+00","-17.304"
"96","2.4374E+03","62.44175E+00","-16.836"
"97","2.5826E+03","61.92422E+00","-16.365"
"98","2.7364E+03","61.43748E+00","-15.902"
"99","2.8994E+03","60.96995E+00","-15.464"
"100","3.0721E+03","60.49979E+00","-15.024"
"101","3.2551E+03","60.05531E+00","-14.592"
"102","3.4490E+03","59.63995E+00","-14.174"
"103","3.6544E+03","59.23447E+00","-13.757"
"104","3.8720E+03","58.84964E+00","-13.349"
"105","4.1027E+03","58.47541E+00","-12.942"
"106","4.3470E+03","58.11953E+00","-12.554"
"107","4.6059E+03","57.77407E+00","-12.170"
"108","4.8803E+03","57.44424E+00","-11.795"
"109","5.1709E+03","57.12640E+00","-11.422"
"110","5.4789E+03","56.82623E+00","-11.065"
"111","5.8052E+03","56.53105E+00","-10.712"
"112","6.1510E+03","56.25389E+00","-10.368"
"113","6.5173E+03","55.99063E+00","-10.040"
"114","6.9055E+03","55.72750E+00","-9.706"
"115","7.3168E+03","55.47305E+00","-9.389"
"116","7.7526E+03","55.24306E+00","-9.081"
"117","8.2143E+03","55.01581E+00","-8.781"
"118","8.7036E+03","54.79570E+00","-8.488"
"119","9.2220E+03","54.59111E+00","-8.199"
"120","9.7712E+03","54.38966E+00","-7.927"
"121","10.353E+03","54.18667E+00","-7.662"
"122","10.970E+03","54.00319E+00","-7.404"
"123","11.623E+03","53.82723E+00","-7.152"
"124","12.316E+03","53.65721E+00","-6.908"
"125","13.049E+03","53.49193E+00","-6.671"
"126","13.826E+03","53.33592E+00","-6.440"
"127","14.650E+03","53.18550E+00","-6.215"
"128","15.522E+03","53.04170E+00","-5.999"
"129","16.447E+03","52.90295E+00","-5.786"
"130","17.426E+03","52.77100E+00","-5.582"
"131","18.464E+03","52.64240E+00","-5.382"
"132","19.564E+03","52.51992E+00","-5.190"
"133","20.729E+03","52.40540E+00","-5.003"
"134","21.964E+03","52.29278E+00","-4.822"
"135","23.272E+03","52.18446E+00","-4.647"
"136","24.658E+03","52.08123E+00","-4.478"
"137","26.127E+03","51.98306E+00","-4.314"
"138","27.683E+03","51.88865E+00","-4.153"
"139","29.332E+03","51.79812E+00","-3.999"
"140","31.079E+03","51.70661E+00","-3.850"
"141","32.930E+03","51.62353E+00","-3.706"
"142","34.891E+03","51.54463E+00","-3.566"
"143","36.969E+03","51.46801E+00","-3.431"
"144","39.171E+03","51.39422E+00","-3.300"
"145","41.504E+03","51.32539E+00","-3.174"
"146","43.976E+03","51.26021E+00","-3.052"
"147","46.595E+03","51.19371E+00","-2.933"
"148","49.370E+03","51.13353E+00","-2.817"
"149","52.311E+03","51.07600E+00","-2.707"
"150","55.427E+03","51.01994E+00","-2.600"
"151","58.728E+03","50.96722E+00","-2.496"
"152","62.226E+03","50.91680E+00","-2.396"
"153","65.932E+03","50.86796E+00","-2.299"
"154","69.859E+03","50.82163E+00","-2.206"
"155","74.020E+03","50.77836E+00","-2.116"
"156","78.428E+03","50.73756E+00","-2.029"
"157","83.099E+03","50.69673E+00","-1.944"
"158","88.049E+03","50.65802E+00","-1.862"
"159","93.293E+03","50.62180E+00","-1.783"
"160","98.850E+03","50.58748E+00","-1.707"
"161","104.74E+03","50.54842E+00","-1.633"
"162","110.98E+03","50.51693E+00","-1.560"
"163","117.58E+03","50.48719E+00","-1.492"
"164","124.59E+03","50.45985E+00","-1.425"
"165","132.01E+03","50.43319E+00","-1.360"
"166","139.87E+03","50.40727E+00","-1.297"
"167","148.20E+03","50.38276E+00","-1.237"
"168","157.03E+03","50.35977E+00","-1.178"
"169","166.38E+03","50.33788E+00","-1.121"
"170","176.29E+03","50.31720E+00","-1.066"
"171","186.79E+03","50.29765E+00","-1.011"
"172","197.92E+03","50.27964E+00","-0.960"
"173","209.70E+03","50.26199E+00","-0.910"
"174","222.19E+03","50.24532E+00","-0.860"
"175","235.43E+03","50.23139E+00","-0.812"
"176","249.45E+03","50.21475E+00","-0.765"
"177","264.31E+03","50.20069E+00","-0.719"
"178","280.05E+03","50.18764E+00","-0.676"
"179","296.73E+03","50.17494E+00","-0.633"
"180","314.40E+03","50.15589E+00","-0.590"
"181","333.13E+03","50.14549E+00","-0.547"
"182","352.97E+03","50.13571E+00","-0.507"
