"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-17"
"TIME","20:04:01"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"CC","1.00","mA"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"57","255.29E+00","105.9716E+00","-38.913"
"58","270.50E+00","103.4122E+00","-38.176"
"59","286.61E+00","100.9952E+00","-37.436"
"60","303.68E+00","98.67865E+00","-36.698"
"61","321.76E+00","96.45745E+00","-35.954"
"62","340.93E+00","94.33186E+00","-35.208"
"63","361.23E+00","92.29972E+00","-34.442"
"64","382.75E+00","90.38729E+00","-33.679"
"65","405.55E+00","88.52649E+00","-32.916"
"66","429.70E+00","86.78991E+00","-32.158"
"67","455.29E+00","85.08002E+00","-31.387"
"68","482.41E+00","83.52671E+00","-30.632"
"69","511.14E+00","81.96159E+00","-29.907"
"70","541.59E+00","80.56865E+00","-29.117"
"71","573.84E+00","79.18026E+00","-28.392"
"72","608.02E+00","77.89994E+00","-27.634"
"73","644.24E+00","76.65873E+00","-26.900"
"74","682.61E+00","75.48867E+00","-26.169"
"75","723.26E+00","74.38229E+00","-25.463"
"76","766.34E+00","73.30848E+00","-24.758"
"77","811.98E+00","72.27462E+00","-24.025"
"78","860.35E+00","71.33122E+00","-23.377"
"79","911.59E+00","70.39997E+00","-22.708"
"80","965.88E+00","69.50463E+00","-22.057"
"81","1.0234E+03","68.72862E+00","-21.412"
"82","1.0844E+03","67.94352E+00","-20.768"
"83","1.1490E+03","67.19635E+00","-20.169"
"84","1.2174E+03","66.45648E+00","-19.557"
"85","1.2899E+03","65.80766E+00","-18.977"
"86","1.3667E+03","65.16038E+00","-18.382"
"87","1.4481E+03","64.53293E+00","-17.850"
"88","1.5344E+03","63.95350E+00","-17.289"
"89","1.6258E+03","63.39136E+00","-16.773"
"90","1.7226E+03","62.84770E+00","-16.254"
"91","1.8252E+03","62.31548E+00","-15.753"
"92","1.9339E+03","61.84599E+00","-15.268"
"93","2.0491E+03","61.39146E+00","-14.789"
"94","2.1711E+03","60.93413E+00","-14.329"
"95","2.3004E+03","60.51652E+00","-13.881"
"96","2.4374E+03","60.09803E+00","-13.446"
"97","2.5826E+03","59.69205E+00","-13.031"
"98","2.7364E+03","59.33028E+00","-12.618"
"99","2.8994E+03","58.95545E+00","-12.222"
"100","3.0721E+03","58.60229E+00","-11.847"
"101","3.2551E+03","58.27088E+00","-11.461"
"102","3.4490E+03","57.94922E+00","-11.100"
"103","3.6544E+03","57.61750E+00","-10.750"
"104","3.8720E+03","57.34583E+00","-10.412"
"105","4.1027E+03","57.05445E+00","-10.089"
"106","4.3470E+03","56.77402E+00","-9.762"
"107","4.6059E+03","56.52232E+00","-9.441"
"108","4.8803E+03","56.27379E+00","-9.150"
"109","5.1709E+03","56.01910E+00","-8.860"
"110","5.4789E+03","55.79211E+00","-8.576"
"111","5.8052E+03","55.56683E+00","-8.292"
"112","6.1510E+03","55.34482E+00","-8.025"
"113","6.5173E+03","55.13120E+00","-7.765"
"114","6.9055E+03","54.93269E+00","-7.514"
"115","7.3168E+03","54.70932E+00","-7.260"
"116","7.7526E+03","54.55725E+00","-7.045"
"117","8.2143E+03","54.36711E+00","-6.809"
"118","8.7036E+03","54.20697E+00","-6.577"
"119","9.2220E+03","54.02966E+00","-6.364"
"120","9.7712E+03","53.87412E+00","-6.156"
"121","10.353E+03","53.71623E+00","-5.955"
"122","10.970E+03","53.56008E+00","-5.759"
"123","11.623E+03","53.42837E+00","-5.568"
"124","12.316E+03","53.28900E+00","-5.385"
"125","13.049E+03","53.15225E+00","-5.211"
"126","13.826E+03","53.02712E+00","-5.035"
"127","14.650E+03","52.89847E+00","-4.870"
"128","15.522E+03","52.77881E+00","-4.704"
"129","16.447E+03","52.66604E+00","-4.550"
"130","17.426E+03","52.55483E+00","-4.399"
"131","18.464E+03","52.45486E+00","-4.252"
"132","19.564E+03","52.34982E+00","-4.112"
"133","20.729E+03","52.25264E+00","-3.973"
"134","21.964E+03","52.15806E+00","-3.841"
"135","23.272E+03","52.06503E+00","-3.707"
"136","24.658E+03","51.97940E+00","-3.584"
"137","26.127E+03","51.89624E+00","-3.462"
"138","27.683E+03","51.81378E+00","-3.347"
"139","29.332E+03","51.73464E+00","-3.231"
"140","31.079E+03","51.65423E+00","-3.119"
"141","32.930E+03","51.58255E+00","-3.014"
"142","34.891E+03","51.51197E+00","-2.910"
"143","36.969E+03","51.44088E+00","-2.813"
"144","39.171E+03","51.37630E+00","-2.712"
"145","41.504E+03","51.31120E+00","-2.613"
"146","43.976E+03","51.24817E+00","-2.525"
"147","46.595E+03","51.19003E+00","-2.433"
"148","49.370E+03","51.13484E+00","-2.346"
"149","52.311E+03","51.07877E+00","-2.265"
"150","55.427E+03","51.02667E+00","-2.183"
"151","58.728E+03","50.97779E+00","-2.106"
"152","62.226E+03","50.92681E+00","-2.027"
"153","65.932E+03","50.88219E+00","-1.957"
"154","69.859E+03","50.83389E+00","-1.886"
"155","74.020E+03","50.79010E+00","-1.819"
"156","78.428E+03","50.74445E+00","-1.751"
"157","83.099E+03","50.70354E+00","-1.686"
"158","88.049E+03","50.66066E+00","-1.623"
"159","93.293E+03","50.61910E+00","-1.560"
"160","98.850E+03","50.58026E+00","-1.503"
"161","104.74E+03","50.54074E+00","-1.439"
"162","110.98E+03","50.50672E+00","-1.379"
"163","117.58E+03","50.47230E+00","-1.325"
"164","124.59E+03","50.43764E+00","-1.267"
"165","132.01E+03","50.40327E+00","-1.210"
"166","139.87E+03","50.36971E+00","-1.155"
"167","148.20E+03","50.33842E+00","-1.101"
"168","157.03E+03","50.30817E+00","-1.048"
"169","166.38E+03","50.27999E+00","-0.994"
"170","176.29E+03","50.25042E+00","-0.940"
"171","186.79E+03","50.22029E+00","-0.890"
"172","197.92E+03","50.19393E+00","-0.838"
"173","209.70E+03","50.16793E+00","-0.785"
"174","222.19E+03","50.14139E+00","-0.734"
"175","235.43E+03","50.11671E+00","-0.681"
"176","249.45E+03","50.08769E+00","-0.624"
"177","264.31E+03","50.06174E+00","-0.573"
"178","280.05E+03","50.03832E+00","-0.520"
"179","296.73E+03","50.01425E+00","-0.464"
"180","314.40E+03","49.98599E+00","-0.405"
"181","333.13E+03","49.96327E+00","-0.346"
"182","352.97E+03","49.94310E+00","-0.284"
"183","373.99E+03","49.91983E+00","-0.227"
"184","396.27E+03","49.89836E+00","-0.162"
"185","419.87E+03","49.87735E+00","-0.094"
"186","444.88E+03","49.86029E+00","-0.028"
"187","471.38E+03","49.83625E+00","0.041"
"188","499.45E+03","49.81573E+00","0.114"
"189","529.20E+03","49.79476E+00","0.187"
"190","560.72E+03","49.77232E+00","0.266"
"191","594.11E+03","49.75469E+00","0.349"
"192","629.50E+03","49.73482E+00","0.431"
"193","666.99E+03","49.71997E+00","0.519"
"194","706.72E+03","49.70082E+00","0.608"
"195","748.81E+03","49.68442E+00","0.701"
"196","793.41E+03","49.67004E+00","0.806"
"197","840.67E+03","49.65154E+00","0.902"
"198","890.74E+03","49.63757E+00","1.009"
"199","943.79E+03","49.62255E+00","1.126"
"200","1.0000E+06","49.60677E+00","1.247"

