"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:33:53"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","30.60450E+00","-5.867"
"124","12.316E+03","30.57628E+00","-5.374"
"125","13.049E+03","30.46733E+00","-5.533"
"126","13.826E+03","30.29852E+00","-5.658"
"127","14.650E+03","30.20224E+00","-5.080"
"128","15.522E+03","30.49780E+00","-4.666"
"129","16.447E+03","30.33524E+00","-5.128"
"130","17.426E+03","30.15955E+00","-4.177"
"131","18.464E+03","30.07814E+00","-4.554"
"132","19.564E+03","30.33414E+00","-4.153"
"133","20.729E+03","30.05812E+00","-3.795"
"134","21.964E+03","29.88183E+00","-3.896"
"135","23.272E+03","29.95436E+00","-3.767"
"136","24.658E+03","29.98810E+00","-3.723"
"137","26.127E+03","29.85204E+00","-3.836"
"138","27.683E+03","29.81374E+00","-3.710"
"139","29.332E+03","29.77171E+00","-3.007"
"140","31.079E+03","29.65088E+00","-3.163"
"141","32.930E+03","29.57864E+00","-3.077"
"142","34.891E+03","29.57893E+00","-2.901"
"143","36.969E+03","29.71108E+00","-2.605"
"144","39.171E+03","29.40155E+00","-2.608"
"145","41.504E+03","29.63685E+00","-2.508"
"146","43.976E+03","29.41595E+00","-2.387"
"147","46.595E+03","29.54494E+00","-2.114"
"148","49.370E+03","29.39111E+00","-2.022"
"149","52.311E+03","29.36199E+00","-2.006"
"150","55.427E+03","29.25520E+00","-1.811"
"151","58.728E+03","29.27601E+00","-1.859"
"152","62.226E+03","29.37350E+00","-2.006"
"153","65.932E+03","29.35827E+00","-1.657"
"154","69.859E+03","29.27287E+00","-1.689"
"155","74.020E+03","29.37175E+00","-1.293"
"156","78.428E+03","29.17320E+00","-1.432"
"157","83.099E+03","29.13417E+00","-1.446"
"158","88.049E+03","29.18035E+00","-1.316"
"159","93.293E+03","29.26609E+00","-1.113"
"160","98.850E+03","29.10411E+00","-1.204"
"161","104.74E+03","29.14039E+00","-1.168"
"162","110.98E+03","29.10565E+00","-1.222"
"163","117.58E+03","29.06505E+00","-0.715"
"164","124.59E+03","29.15464E+00","-0.788"
"165","132.01E+03","29.05969E+00","-0.679"
"166","139.87E+03","28.94211E+00","-0.865"
"167","148.20E+03","29.01311E+00","-0.713"
"168","157.03E+03","29.06088E+00","-0.548"
"169","166.38E+03","29.05151E+00","-0.600"
"170","176.29E+03","28.95563E+00","-0.721"
"171","186.79E+03","28.97043E+00","-0.267"
"172","197.92E+03","29.00678E+00","-0.503"
"173","209.70E+03","29.03792E+00","-0.088"
"174","222.19E+03","28.88438E+00","-0.617"
"175","235.43E+03","29.05040E+00","-0.283"
"176","249.45E+03","28.93326E+00","-0.208"
"177","264.31E+03","28.85195E+00","0.150"
"178","280.05E+03","28.91815E+00","0.099"
"179","296.73E+03","28.83840E+00","0.237"
"180","314.40E+03","29.07900E+00","0.311"
"181","333.13E+03","29.03890E+00","0.409"
"182","352.97E+03","28.84987E+00","0.566"
"183","373.99E+03","28.73537E+00","0.641"
"184","396.27E+03","28.89180E+00","0.374"
"185","419.87E+03","28.75671E+00","0.810"
"186","444.88E+03","28.87148E+00","1.050"
"187","471.38E+03","28.93451E+00","1.012"
"188","499.45E+03","28.81199E+00","1.096"
"189","529.20E+03","28.92287E+00","1.284"
"190","560.72E+03","28.92427E+00","1.448"
"191","594.11E+03","28.89604E+00","1.666"
"192","629.50E+03","28.90614E+00","1.657"
"193","666.99E+03","28.82421E+00","1.953"
"194","706.72E+03","28.84368E+00","2.041"
"195","748.81E+03","28.85027E+00","2.178"
"196","793.41E+03","28.80629E+00","2.309"
"197","840.67E+03","28.87284E+00","2.413"
"198","890.74E+03","28.90578E+00","2.784"
"199","943.79E+03","28.91088E+00","2.932"
"200","1.0000E+06","28.88233E+00","3.114"

