"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:07:39"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"76","766.34","1.10510E+02","-24.3737"
"77","811.98","1.08964E+02","-23.8488"
"78","860.35","1.07716E+02","-23.3021"
"79","911.59","1.06234E+02","-22.8373"
"80","965.88","1.04881E+02","-22.3343"
"81","1023.4","1.03698E+02","-21.8125"
"82","1084.4","1.02482E+02","-21.3139"
"83","1149.0","1.01219E+02","-20.8436"
"84","1217.4","1.00171E+02","-20.3610"
"85","1289.9","9.91118E+01","-19.8517"
"86","1366.7","9.81112E+01","-19.3978"
"87","1448.1","9.70387E+01","-18.9006"
"88","1534.4","9.61123E+01","-18.4390"
"89","1625.8","9.51304E+01","-17.9765"
"90","1722.6","9.42505E+01","-17.5242"
"91","1825.2","9.34100E+01","-17.0584"
"92","1933.9","9.25964E+01","-16.6071"
"93","2049.1","9.17740E+01","-16.1953"
"94","2171.1","9.10974E+01","-15.7701"
"95","2300.4","9.02784E+01","-15.3246"
"96","2437.4","8.94996E+01","-14.9242"
"97","2582.6","8.88900E+01","-14.5050"
"98","2736.4","8.82187E+01","-14.0799"
"99","2899.4","8.76188E+01","-13.6934"
"100","3072.1","8.69253E+01","-13.3242"
"101","3255.1","8.64866E+01","-12.9306"
"102","3449.0","8.58623E+01","-12.5624"
"103","3654.4","8.52966E+01","-12.1967"
"104","3872.0","8.49029E+01","-11.8707"
"105","4102.7","8.43167E+01","-11.4920"
"106","4347.0","8.38705E+01","-11.1533"
"107","4605.9","8.33721E+01","-10.8147"
"108","4880.3","8.29479E+01","-10.4854"
"109","5170.9","8.25739E+01","-10.1747"
"110","5478.9","8.22082E+01","-9.8485"
"111","5805.2","8.16541E+01","-9.5556"
"112","6151.0","8.13274E+01","-9.2503"
"113","6517.3","8.10203E+01","-8.9527"
"114","6905.5","8.06645E+01","-8.6823"
"115","7316.8","8.02747E+01","-8.4100"
"116","7752.6","7.99639E+01","-8.1495"
"117","8214.3","7.96695E+01","-7.8599"
"118","8703.6","7.93969E+01","-7.6199"
"119","9222.0","7.90307E+01","-7.3835"
"120","9771.2","7.87503E+01","-7.1446"
"121","10353.0","7.85019E+01","-6.9089"
"122","10970.0","7.82306E+01","-6.6793"
"123","11623.0","7.79822E+01","-6.4626"
"124","12316.0","7.78077E+01","-6.2517"
"125","13049.0","7.75334E+01","-6.0509"
"126","13826.0","7.72816E+01","-5.8327"
"127","14650.0","7.71439E+01","-5.6464"
"128","15522.0","7.69076E+01","-5.4558"
"129","16447.0","7.66904E+01","-5.2807"
"130","17426.0","7.64661E+01","-5.1000"
"131","18464.0","7.63262E+01","-4.9170"
"132","19564.0","7.61464E+01","-4.7558"
"133","20729.0","7.59617E+01","-4.5870"
"134","21964.0","7.58475E+01","-4.4288"
"135","23272.0","7.56490E+01","-4.2735"
"136","24658.0","7.55016E+01","-4.1280"
"137","26127.0","7.53642E+01","-3.9810"
"138","27683.0","7.52133E+01","-3.8436"
"139","29332.0","7.51388E+01","-3.7090"
"140","31079.0","7.49656E+01","-3.5631"
"141","32930.0","7.48121E+01","-3.4477"
"142","34891.0","7.47077E+01","-3.3245"
"143","36969.0","7.45417E+01","-3.2015"
"144","39171.0","7.45003E+01","-3.0838"
"145","41504.0","7.44033E+01","-2.9681"
"146","43976.0","7.43767E+01","-2.8605"
"147","46595.0","7.42376E+01","-2.7561"
"148","49370.0","7.40802E+01","-2.6451"
"149","52311.0","7.39361E+01","-2.5524"
"150","55427.0","7.39722E+01","-2.4561"
"151","58728.0","7.39041E+01","-2.3610"
"152","62226.0","7.38153E+01","-2.2698"
"153","65932.0","7.37196E+01","-2.1819"
"154","69859.0","7.36548E+01","-2.0951"
"155","74020.0","7.35240E+01","-2.0159"
"156","78428.0","7.35364E+01","-1.9359"
"157","83099.0","7.34075E+01","-1.8603"
"158","88049.0","7.33247E+01","-1.7829"
"159","93293.0","7.33543E+01","-1.7096"
"160","98850.0","7.32454E+01","-1.6400"
"161","104740.0","7.32248E+01","-1.5733"
"162","110980.0","7.31425E+01","-1.5054"
"163","117580.0","7.31528E+01","-1.4418"
"164","124590.0","7.31119E+01","-1.3788"
"165","132010.0","7.30477E+01","-1.3190"
"166","139870.0","7.30410E+01","-1.2639"
"167","148200.0","7.29641E+01","-1.2071"
"168","157030.0","7.28706E+01","-1.1519"
"169","166380.0","7.28640E+01","-1.1003"
"170","176290.0","7.28308E+01","-1.0465"
"171","186790.0","7.28380E+01","-1.0001"
"172","197920.0","7.27985E+01","-0.9498"
"173","209700.0","7.27510E+01","-0.9047"
"174","222190.0","7.27226E+01","-0.8573"
"175","235430.0","7.26797E+01","-0.8121"
"176","249450.0","7.26832E+01","-0.7683"
"177","264310.0","7.26236E+01","-0.7276"
"178","280050.0","7.26504E+01","-0.6867"
"179","296730.0","7.25468E+01","-0.6439"
"180","314400.0","7.26105E+01","-0.6062"
"181","333130.0","7.25213E+01","-0.5669"
"182","352970.0","7.25800E+01","-0.5278"
"183","373990.0","7.25625E+01","-0.4909"
"184","396270.0","7.25768E+01","-0.4535"
"185","419870.0","7.28855E+01","-0.4156"
"186","444880.0","7.34165E+01","-0.3785"
"187","471380.0","7.40118E+01","-0.3425"
"188","499450.0","7.45820E+01","-0.3055"
"189","529200.0","7.52207E+01","-0.2688"
"190","560720.0","7.58888E+01","-0.2330"
"191","594110.0","7.65585E+01","-0.1969"
"192","629500.0","7.65748E+01","-0.1590"
"193","666990.0","7.66285E+01","-0.1231"
"194","706720.0","7.66642E+01","-0.0863"
"195","748810.0","7.65499E+01","-0.0483"
"196","793410.0","7.66247E+01","-0.0113"
"197","840670.0","7.66369E+01","0.0266"
"198","890740.0","7.65514E+01","0.0671"
"199","943790.0","7.65848E+01","0.1082"
"200","1000000.0","7.66043E+01","0.1506"
