"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:33:46"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","30.58567E+00","-6.151"
"124","12.316E+03","30.51238E+00","-5.382"
"125","13.049E+03","30.72600E+00","-5.308"
"126","13.826E+03","30.30010E+00","-4.955"
"127","14.650E+03","30.30426E+00","-4.914"
"128","15.522E+03","30.27802E+00","-4.799"
"129","16.447E+03","29.96017E+00","-4.538"
"130","17.426E+03","30.22720E+00","-4.576"
"131","18.464E+03","30.11871E+00","-4.864"
"132","19.564E+03","29.90182E+00","-3.924"
"133","20.729E+03","29.91852E+00","-3.872"
"134","21.964E+03","30.08675E+00","-4.438"
"135","23.272E+03","29.85430E+00","-3.998"
"136","24.658E+03","29.77227E+00","-3.710"
"137","26.127E+03","29.76554E+00","-3.814"
"138","27.683E+03","29.58001E+00","-3.139"
"139","29.332E+03","29.63231E+00","-3.225"
"140","31.079E+03","29.62012E+00","-2.965"
"141","32.930E+03","29.55694E+00","-2.816"
"142","34.891E+03","29.48892E+00","-2.897"
"143","36.969E+03","29.40331E+00","-2.720"
"144","39.171E+03","29.32696E+00","-2.605"
"145","41.504E+03","29.41823E+00","-2.411"
"146","43.976E+03","29.26345E+00","-2.336"
"147","46.595E+03","29.28906E+00","-2.213"
"148","49.370E+03","29.40947E+00","-2.067"
"149","52.311E+03","29.22610E+00","-1.762"
"150","55.427E+03","29.40184E+00","-1.995"
"151","58.728E+03","29.30269E+00","-1.674"
"152","62.226E+03","29.26599E+00","-1.646"
"153","65.932E+03","29.18904E+00","-1.717"
"154","69.859E+03","29.26269E+00","-1.520"
"155","74.020E+03","29.17477E+00","-1.309"
"156","78.428E+03","29.16077E+00","-1.498"
"157","83.099E+03","29.09366E+00","-1.382"
"158","88.049E+03","28.99686E+00","-1.457"
"159","93.293E+03","29.04979E+00","-1.189"
"160","98.850E+03","29.01950E+00","-1.317"
"161","104.74E+03","29.05160E+00","-0.881"
"162","110.98E+03","28.93167E+00","-0.996"
"163","117.58E+03","29.02526E+00","-0.840"
"164","124.59E+03","28.96482E+00","-0.943"
