"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:19:56"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"1","10.000E+00","532.3980E+00","-59.486"
"2","10.600E+00","508.4448E+00","-59.381"
"3","11.230E+00","485.5121E+00","-59.223"
"4","11.900E+00","463.7478E+00","-59.055"
"5","12.600E+00","443.5584E+00","-58.891"
"6","13.350E+00","424.2530E+00","-58.728"
"7","14.150E+00","406.0490E+00","-58.572"
"8","14.990E+00","388.8420E+00","-58.450"
"9","15.890E+00","371.9631E+00","-58.326"
"10","16.830E+00","355.7902E+00","-58.159"
"11","17.830E+00","340.3529E+00","-57.955"
"12","18.900E+00","325.6801E+00","-57.735"
"13","20.020E+00","312.1005E+00","-57.527"
"14","21.210E+00","299.3284E+00","-57.328"
"15","22.480E+00","287.1400E+00","-57.178"
"16","23.820E+00","275.1594E+00","-57.021"
"17","25.240E+00","263.4891E+00","-56.801"
"18","26.740E+00","252.5299E+00","-56.535"
"19","28.330E+00","242.2848E+00","-56.269"
"20","30.020E+00","233.2201E+00","-56.090"
"21","31.810E+00","224.0669E+00","-55.893"
"22","33.700E+00","214.9542E+00","-55.669"
"23","35.710E+00","206.1728E+00","-55.356"
"24","37.830E+00","198.1212E+00","-55.024"
"25","40.090E+00","190.5484E+00","-54.722"
"26","42.480E+00","183.6850E+00","-54.441"
"27","45.010E+00","176.7439E+00","-54.223"
"28","47.690E+00","169.8661E+00","-53.969"
"29","50.530E+00","163.3592E+00","-53.591"
"30","53.540E+00","157.4266E+00","-53.175"
"31","56.720E+00","152.0710E+00","-52.818"
"32","60.100E+00","146.8711E+00","-52.560"
"33","63.680E+00","141.4659E+00","-52.287"
"34","67.480E+00","136.3174E+00","-51.854"
"35","71.490E+00","131.5916E+00","-51.390"
"36","75.750E+00","127.3621E+00","-50.966"
"37","80.260E+00","123.3135E+00","-50.636"
"38","85.040E+00","119.1028E+00","-50.322"
"39","90.110E+00","114.9690E+00","-49.839"
"40","95.480E+00","111.2999E+00","-49.294"
"41","101.16E+00","108.1113E+00","-48.887"
"42","107.19E+00","104.8143E+00","-48.540"
"43","113.57E+00","101.5733E+00","-48.033"
"44","120.34E+00","98.70243E+00","-47.576"
"45","127.51E+00","95.70890E+00","-47.165"
"46","135.10E+00","92.90977E+00","-46.604"
"47","143.15E+00","90.39041E+00","-46.149"
"48","151.67E+00","87.71486E+00","-45.655"
"49","160.71E+00","85.35860E+00","-45.075"
"50","170.28E+00","83.05292E+00","-44.618"
"51","180.42E+00","80.71847E+00","-44.020"
"52","191.16E+00","78.71733E+00","-43.487"
"53","202.55E+00","76.55039E+00","-42.933"
"54","214.61E+00","74.70674E+00","-42.327"
"55","227.40E+00","72.73450E+00","-41.786"
"56","240.94E+00","71.03022E+00","-41.139"
"57","255.29E+00","69.23527E+00","-40.597"
"58","270.50E+00","67.67477E+00","-39.932"
"59","286.61E+00","66.00587E+00","-39.349"
"60","303.68E+00","64.59958E+00","-38.705"
"61","321.76E+00","63.05985E+00","-38.058"
"62","340.93E+00","61.74954E+00","-37.463"
"63","361.23E+00","60.40150E+00","-36.735"
"64","382.75E+00","59.09425E+00","-36.151"
"65","405.55E+00","57.95753E+00","-35.474"
"66","429.70E+00","56.74862E+00","-34.755"
"67","455.29E+00","55.60408E+00","-34.145"
"68","482.41E+00","54.58884E+00","-33.494"
"69","511.14E+00","53.58755E+00","-32.761"
"70","541.59E+00","52.57420E+00","-32.063"
"71","573.84E+00","51.61163E+00","-31.405"
"72","608.02E+00","50.71968E+00","-30.752"
"73","644.24E+00","49.87612E+00","-30.086"
"74","682.61E+00","49.05877E+00","-29.400"
"75","723.26E+00","48.27240E+00","-28.719"
"76","766.34E+00","47.52532E+00","-28.049"
"77","811.98E+00","46.80746E+00","-27.349"
"78","860.35E+00","46.12253E+00","-26.647"
"79","911.59E+00","45.46063E+00","-25.986"
"80","965.88E+00","44.85972E+00","-25.294"
"81","1.0234E+03","44.28993E+00","-24.677"
"82","1.0844E+03","43.72198E+00","-24.042"
"83","1.1490E+03","43.16798E+00","-23.378"
"84","1.2174E+03","42.64741E+00","-22.744"
"85","1.2899E+03","42.15396E+00","-22.133"
"86","1.3667E+03","41.69248E+00","-21.509"
"87","1.4481E+03","41.24592E+00","-20.882"
"88","1.5344E+03","40.81562E+00","-20.274"
"89","1.6258E+03","40.39865E+00","-19.679"
"90","1.7226E+03","39.99727E+00","-19.088"
"91","1.8252E+03","39.61971E+00","-18.490"
"92","1.9339E+03","39.26690E+00","-17.925"
"93","2.0491E+03","38.91136E+00","-17.362"
"94","2.1711E+03","38.59735E+00","-16.819"
"95","2.3004E+03","38.29190E+00","-16.265"
"96","2.4374E+03","37.97520E+00","-15.739"
"97","2.5826E+03","37.69961E+00","-15.225"
"98","2.7364E+03","37.43049E+00","-14.710"
"99","2.8994E+03","37.18254E+00","-14.214"
"100","3.0721E+03","36.92356E+00","-13.741"
"101","3.2551E+03","36.69341E+00","-13.281"
"102","3.4490E+03","36.47077E+00","-12.820"
"103","3.6544E+03","36.25610E+00","-12.376"
"104","3.8720E+03","36.05888E+00","-11.944"
"105","4.1027E+03","35.86815E+00","-11.524"
"106","4.3470E+03","35.68235E+00","-11.112"
"107","4.6059E+03","35.50859E+00","-10.716"
"108","4.8803E+03","35.34119E+00","-10.332"
"109","5.1709E+03","35.18148E+00","-9.951"
"110","5.4789E+03","35.03301E+00","-9.592"
"111","5.8052E+03","34.89133E+00","-9.238"
"112","6.1510E+03","34.75193E+00","-8.893"
"113","6.5173E+03","34.62237E+00","-8.562"
"114","6.9055E+03","34.50139E+00","-8.240"
"115","7.3168E+03","34.37715E+00","-7.930"
"116","7.7526E+03","34.26927E+00","-7.629"
"117","8.2143E+03","34.16275E+00","-7.348"
"118","8.7036E+03","34.05901E+00","-7.063"
"119","9.2220E+03","33.96656E+00","-6.793"
"120","9.7712E+03","33.87009E+00","-6.532"
"121","10.353E+03","33.77543E+00","-6.282"
"122","10.970E+03","33.69104E+00","-6.042"
"123","11.623E+03","33.61168E+00","-5.807"
"124","12.316E+03","33.53444E+00","-5.583"
"125","13.049E+03","33.46139E+00","-5.366"
"126","13.826E+03","33.39139E+00","-5.155"
"127","14.650E+03","33.32421E+00","-4.954"
"128","15.522E+03","33.26133E+00","-4.759"
"129","16.447E+03","33.20046E+00","-4.569"
"130","17.426E+03","33.14191E+00","-4.390"
"131","18.464E+03","33.08816E+00","-4.215"
"132","19.564E+03","33.03535E+00","-4.045"
"133","20.729E+03","32.98604E+00","-3.883"
"134","21.964E+03","32.93942E+00","-3.726"
"135","23.272E+03","32.89245E+00","-3.576"
"136","24.658E+03","32.84917E+00","-3.431"
"137","26.127E+03","32.80614E+00","-3.291"
"138","27.683E+03","32.76701E+00","-3.157"
"139","29.332E+03","32.72899E+00","-3.027"
"140","31.079E+03","32.68957E+00","-2.903"
"141","32.930E+03","32.65543E+00","-2.782"
"142","34.891E+03","32.62241E+00","-2.665"
"143","36.969E+03","32.59043E+00","-2.555"
"144","39.171E+03","32.55976E+00","-2.447"
"145","41.504E+03","32.53185E+00","-2.343"
"146","43.976E+03","32.50693E+00","-2.244"
"147","46.595E+03","32.47710E+00","-2.146"
"148","49.370E+03","32.45316E+00","-2.053"
