"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:33:53"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"134","21964.0","3.12927E+01","-4.0682"
"135","23272.0","3.13864E+01","-3.9306"
"136","24658.0","3.14028E+01","-3.8835"
"137","26127.0","3.12724E+01","-4.0051"
"138","27683.0","3.12223E+01","-3.8703"
"139","29332.0","3.11956E+01","-3.1395"
"140","31079.0","3.10770E+01","-3.3003"
"141","32930.0","3.09788E+01","-3.2097"
"142","34891.0","3.09944E+01","-3.0253"
"143","36969.0","3.11471E+01","-2.7147"
"144","39171.0","3.08185E+01","-2.7186"
"145","41504.0","3.10496E+01","-2.6170"
"146","43976.0","3.08075E+01","-2.4873"
"147","46595.0","3.09377E+01","-2.2034"
"148","49370.0","3.07931E+01","-2.1114"
"149","52311.0","3.07691E+01","-2.0937"
"150","55427.0","3.06615E+01","-1.8895"
"151","58728.0","3.06730E+01","-1.9368"
"152","62226.0","3.07870E+01","-2.0918"
"153","65932.0","3.07527E+01","-1.7266"
"154","69859.0","3.06558E+01","-1.7628"
"155","74020.0","3.08039E+01","-1.3476"
"156","78428.0","3.05454E+01","-1.4932"
"157","83099.0","3.05195E+01","-1.5051"
"158","88049.0","3.05897E+01","-1.3729"
"159","93293.0","3.06559E+01","-1.1610"
"160","98850.0","3.05094E+01","-1.2574"
"161","104740.0","3.05495E+01","-1.2194"
"162","110980.0","3.04842E+01","-1.2758"
"163","117580.0","3.04553E+01","-0.7467"
"164","124590.0","3.05264E+01","-0.8209"
"165","132010.0","3.04550E+01","-0.7084"
"166","139870.0","3.03162E+01","-0.9018"
"167","148200.0","3.04165E+01","-0.7444"
"168","157030.0","3.04406E+01","-0.5717"
"169","166380.0","3.04379E+01","-0.6253"
"170","176290.0","3.03357E+01","-0.7512"
"171","186790.0","3.03544E+01","-0.2782"
"172","197920.0","3.03789E+01","-0.5244"
"173","209700.0","3.04316E+01","-0.0916"
"174","222190.0","3.02413E+01","-0.6429"
"175","235430.0","3.04349E+01","-0.2953"
"176","249450.0","3.03178E+01","-0.2168"
"177","264310.0","3.02196E+01","0.1568"
"178","280050.0","3.03042E+01","0.1032"
"179","296730.0","3.02194E+01","0.2474"
"180","314400.0","3.04749E+01","0.3244"
"181","333130.0","3.04051E+01","0.4268"
"182","352970.0","3.02254E+01","0.5897"
"183","373990.0","3.00888E+01","0.6677"
"184","396270.0","3.02574E+01","0.3898"
"185","419870.0","3.00989E+01","0.8447"
"186","444880.0","3.02102E+01","1.0954"
"187","471380.0","3.02446E+01","1.0553"
"188","499450.0","3.01143E+01","1.1417"
"189","529200.0","3.01624E+01","1.3368"
"190","560720.0","3.01504E+01","1.5095"
"191","594110.0","3.01008E+01","1.7367"
"192","629500.0","3.01119E+01","1.7273"
"193","666990.0","3.00296E+01","2.0383"
"194","706720.0","3.00435E+01","2.1278"
"195","748810.0","3.00184E+01","2.2708"
"196","793410.0","2.99916E+01","2.4098"
"197","840670.0","3.00595E+01","2.5175"
"198","890740.0","3.01035E+01","2.9032"
"199","943790.0","3.01145E+01","3.0563"
"200","1000000.0","3.01119E+01","3.2491"
