"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:35:36"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","33.68195E+00","-5.629"
"124","12.316E+03","33.88867E+00","-5.860"
"125","13.049E+03","33.49632E+00","-5.449"
"126","13.826E+03","33.74024E+00","-4.975"
"127","14.650E+03","33.83727E+00","-4.731"
"128","15.522E+03","33.54032E+00","-4.741"
"129","16.447E+03","33.27190E+00","-4.793"
"130","17.426E+03","33.38502E+00","-4.089"
"131","18.464E+03","33.38798E+00","-4.380"
"132","19.564E+03","33.36805E+00","-4.073"
"133","20.729E+03","33.17728E+00","-3.740"
"134","21.964E+03","33.30760E+00","-3.829"
"135","23.272E+03","33.25460E+00","-3.822"
"136","24.658E+03","33.13303E+00","-3.798"
"137","26.127E+03","33.35944E+00","-3.798"
"138","27.683E+03","33.15546E+00","-3.371"
"139","29.332E+03","32.88378E+00","-3.049"
"140","31.079E+03","33.10514E+00","-3.097"
"141","32.930E+03","32.77105E+00","-2.994"
"142","34.891E+03","32.73969E+00","-2.811"
"143","36.969E+03","32.69911E+00","-2.520"
"144","39.171E+03","32.72291E+00","-2.338"
"145","41.504E+03","32.61860E+00","-2.652"
"146","43.976E+03","32.63393E+00","-2.426"
"147","46.595E+03","32.47239E+00","-2.216"
"148","49.370E+03","32.45462E+00","-2.056"
"149","52.311E+03","32.60897E+00","-2.059"
"150","55.427E+03","32.55920E+00","-1.882"
"151","58.728E+03","32.61304E+00","-1.790"
"152","62.226E+03","32.39782E+00","-1.573"
"153","65.932E+03","32.52403E+00","-1.653"
"154","69.859E+03","32.47161E+00","-1.490"
"155","74.020E+03","32.36516E+00","-1.621"
"156","78.428E+03","32.41774E+00","-1.457"
"157","83.099E+03","32.39232E+00","-1.471"
"158","88.049E+03","32.37834E+00","-1.580"
"159","93.293E+03","32.28810E+00","-1.261"
"160","98.850E+03","32.26209E+00","-1.311"
"161","104.74E+03","32.22945E+00","-1.172"
"162","110.98E+03","32.18069E+00","-1.001"
"163","117.58E+03","32.25131E+00","-1.082"
"164","124.59E+03","32.28318E+00","-1.075"
"165","132.01E+03","32.16639E+00","-1.065"
"166","139.87E+03","32.14655E+00","-0.702"
"167","148.20E+03","32.19840E+00","-0.900"
"168","157.03E+03","32.13706E+00","-0.802"
"169","166.38E+03","32.11685E+00","-0.612"
"170","176.29E+03","32.12444E+00","-0.459"
"171","186.79E+03","32.12019E+00","-0.470"
"172","197.92E+03","32.13974E+00","-0.558"
"173","209.70E+03","32.09104E+00","-0.383"
"174","222.19E+03","32.00709E+00","-0.376"
"175","235.43E+03","31.96604E+00","0.052"
"176","249.45E+03","31.94633E+00","-0.219"
"177","264.31E+03","32.08821E+00","0.027"
"178","280.05E+03","32.05184E+00","-0.288"
"179","296.73E+03","31.98075E+00","-0.149"
