"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:14:28"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"1","10.000E+00","786.4714E+00","-58.112"
"2","10.600E+00","751.3163E+00","-57.961"
"3","11.230E+00","718.7227E+00","-57.797"
"4","11.900E+00","687.8199E+00","-57.626"
"5","12.600E+00","658.9437E+00","-57.467"
"6","13.350E+00","631.3365E+00","-57.320"
"7","14.150E+00","604.3826E+00","-57.183"
"8","14.990E+00","578.5716E+00","-57.030"
"9","15.890E+00","553.3862E+00","-56.820"
"10","16.830E+00","530.0066E+00","-56.604"
"11","17.830E+00","507.8423E+00","-56.379"
"12","18.900E+00","486.7095E+00","-56.169"
"13","20.020E+00","467.0960E+00","-55.972"
"14","21.210E+00","448.1013E+00","-55.807"
"15","22.480E+00","429.3600E+00","-55.598"
"16","23.820E+00","411.3884E+00","-55.348"
"17","25.240E+00","394.5223E+00","-55.066"
"18","26.740E+00","378.7361E+00","-54.789"
"19","28.330E+00","363.9293E+00","-54.535"
"20","30.020E+00","349.6449E+00","-54.316"
"21","31.810E+00","335.7015E+00","-54.089"
"22","33.700E+00","322.1564E+00","-53.774"
"23","35.710E+00","309.4192E+00","-53.425"
"24","37.830E+00","297.7369E+00","-53.088"
"25","40.090E+00","286.5680E+00","-52.813"
"26","42.480E+00","276.0968E+00","-52.522"
"27","45.010E+00","265.2429E+00","-52.238"
"28","47.690E+00","255.0397E+00","-51.883"
"29","50.530E+00","245.6512E+00","-51.479"
"30","53.540E+00","237.5277E+00","-51.139"
"31","56.720E+00","229.0777E+00","-50.817"
"32","60.100E+00","220.6443E+00","-50.424"
"33","63.680E+00","212.6075E+00","-49.955"
"34","67.480E+00","205.5160E+00","-49.488"
"35","71.490E+00","198.7358E+00","-49.126"
"36","75.750E+00","192.0686E+00","-48.783"
"37","80.260E+00","185.3210E+00","-48.325"
"38","85.040E+00","179.0535E+00","-47.779"
"39","90.110E+00","173.5212E+00","-47.259"
"40","95.480E+00","168.3696E+00","-46.853"
"41","101.16E+00","163.1317E+00","-46.421"
"42","107.19E+00","158.1579E+00","-45.910"
"43","113.57E+00","153.6688E+00","-45.428"
"44","120.34E+00","149.1005E+00","-44.989"
"45","127.51E+00","144.7475E+00","-44.415"
"46","135.10E+00","140.9124E+00","-43.948"
"47","143.15E+00","136.8648E+00","-43.423"
"48","151.67E+00","133.2676E+00","-42.847"
"49","160.71E+00","129.6705E+00","-42.377"
"50","170.28E+00","126.2112E+00","-41.759"
"51","180.42E+00","123.1688E+00","-41.257"
"52","191.16E+00","119.9440E+00","-40.673"
"53","202.55E+00","117.1497E+00","-40.106"
"54","214.61E+00","114.1508E+00","-39.546"
"55","227.40E+00","111.5686E+00","-38.917"
"56","240.94E+00","109.0148E+00","-38.417"
"57","255.29E+00","106.5778E+00","-37.760"
"58","270.50E+00","104.1568E+00","-37.232"
"59","286.61E+00","101.9791E+00","-36.573"
"60","303.68E+00","99.82468E+00","-36.061"
"61","321.76E+00","97.78317E+00","-35.390"
"62","340.93E+00","95.72956E+00","-34.839"
"63","361.23E+00","93.96501E+00","-34.214"
"64","382.75E+00","92.07512E+00","-33.599"
"65","405.55E+00","90.35438E+00","-33.047"
"66","429.70E+00","88.76740E+00","-32.401"
"67","455.29E+00","87.11636E+00","-31.791"
"68","482.41E+00","85.54085E+00","-31.218"
"69","511.14E+00","84.16999E+00","-30.648"
"70","541.59E+00","82.79496E+00","-30.016"
"71","573.84E+00","81.40982E+00","-29.380"
"72","608.02E+00","80.11264E+00","-28.802"
"73","644.24E+00","78.82973E+00","-28.201"
"74","682.61E+00","77.66055E+00","-27.639"
"75","723.26E+00","76.50325E+00","-27.044"
"76","766.34E+00","75.43636E+00","-26.460"
"77","811.98E+00","74.39397E+00","-25.854"
"78","860.35E+00","73.36458E+00","-25.327"
"79","911.59E+00","72.40325E+00","-24.721"
"80","965.88E+00","71.52476E+00","-24.163"
"81","1.0234E+03","70.63626E+00","-23.647"
"82","1.0844E+03","69.77033E+00","-23.077"
"83","1.1490E+03","68.97740E+00","-22.560"
"84","1.2174E+03","68.20035E+00","-22.007"
"85","1.2899E+03","67.41771E+00","-21.479"
"86","1.3667E+03","66.69609E+00","-20.961"
"87","1.4481E+03","66.00883E+00","-20.440"
"88","1.5344E+03","65.33273E+00","-19.921"
"89","1.6258E+03","64.68017E+00","-19.407"
"90","1.7226E+03","64.05260E+00","-18.892"
"91","1.8252E+03","63.46945E+00","-18.390"
"92","1.9339E+03","62.88085E+00","-17.914"
"93","2.0491E+03","62.32908E+00","-17.404"
"94","2.1711E+03","61.79022E+00","-16.946"
"95","2.3004E+03","61.29844E+00","-16.478"
"96","2.4374E+03","60.80784E+00","-16.003"
"97","2.5826E+03","60.33593E+00","-15.555"
"98","2.7364E+03","59.87335E+00","-15.112"
"99","2.8994E+03","59.43085E+00","-14.669"
"100","3.0721E+03","59.01151E+00","-14.241"
"101","3.2551E+03","58.61008E+00","-13.831"
"102","3.4490E+03","58.23014E+00","-13.416"
"103","3.6544E+03","57.85891E+00","-13.013"
"104","3.8720E+03","57.50683E+00","-12.619"
"105","4.1027E+03","57.16012E+00","-12.233"
"106","4.3470E+03","56.83414E+00","-11.848"
"107","4.6059E+03","56.51881E+00","-11.487"
"108","4.8803E+03","56.21552E+00","-11.125"
"109","5.1709E+03","55.92885E+00","-10.770"
"110","5.4789E+03","55.65521E+00","-10.424"
"111","5.8052E+03","55.38166E+00","-10.090"
"112","6.1510E+03","55.12891E+00","-9.761"
"113","6.5173E+03","54.88364E+00","-9.440"
"114","6.9055E+03","54.65012E+00","-9.130"
"115","7.3168E+03","54.41418E+00","-8.829"
"116","7.7526E+03","54.20924E+00","-8.534"
"117","8.2143E+03","53.99489E+00","-8.245"
"118","8.7036E+03","53.79346E+00","-7.967"
"119","9.2220E+03","53.60991E+00","-7.700"
"120","9.7712E+03","53.42389E+00","-7.434"
"121","10.353E+03","53.23983E+00","-7.183"
"122","10.970E+03","53.07274E+00","-6.938"
"123","11.623E+03","52.91013E+00","-6.700"
"124","12.316E+03","52.75454E+00","-6.468"
"125","13.049E+03","52.60490E+00","-6.244"
"126","13.826E+03","52.46264E+00","-6.025"
"127","14.650E+03","52.32507E+00","-5.813"
"128","15.522E+03","52.19331E+00","-5.607"
"129","16.447E+03","52.06760E+00","-5.408"
"130","17.426E+03","51.94638E+00","-5.213"
"131","18.464E+03","51.83040E+00","-5.026"
"132","19.564E+03","51.71853E+00","-4.843"
"133","20.729E+03","51.61295E+00","-4.669"
"134","21.964E+03","51.51304E+00","-4.498"
"135","23.272E+03","51.41357E+00","-4.333"
"136","24.658E+03","51.31905E+00","-4.173"
"137","26.127E+03","51.23091E+00","-4.018"
"138","27.683E+03","51.14471E+00","-3.869"
"139","29.332E+03","51.06195E+00","-3.724"
"140","31.079E+03","50.97881E+00","-3.584"
"141","32.930E+03","50.90341E+00","-3.448"
"142","34.891E+03","50.83040E+00","-3.317"
"143","36.969E+03","50.76131E+00","-3.191"
"144","39.171E+03","50.69340E+00","-3.068"
"145","41.504E+03","50.63148E+00","-2.949"
"146","43.976E+03","50.57294E+00","-2.835"
"147","46.595E+03","50.51188E+00","-2.723"
"148","49.370E+03","50.45724E+00","-2.615"
"149","52.311E+03","50.40507E+00","-2.512"
"150","55.427E+03","50.35463E+00","-2.410"
"151","58.728E+03","50.30710E+00","-2.314"
"152","62.226E+03","50.26152E+00","-2.219"
"153","65.932E+03","50.21689E+00","-2.129"
"154","69.859E+03","50.17568E+00","-2.042"
"155","74.020E+03","50.13591E+00","-1.957"
"156","78.428E+03","50.09793E+00","-1.876"
"157","83.099E+03","50.06171E+00","-1.797"
"158","88.049E+03","50.02680E+00","-1.720"
"159","93.293E+03","49.99416E+00","-1.647"
"160","98.850E+03","49.96309E+00","-1.575"
"161","104.74E+03","49.92711E+00","-1.505"
"162","110.98E+03","49.89876E+00","-1.438"
"163","117.58E+03","49.87183E+00","-1.374"
"164","124.59E+03","49.84667E+00","-1.310"
"165","132.01E+03","49.82243E+00","-1.249"
"166","139.87E+03","49.79955E+00","-1.190"
"167","148.20E+03","49.77759E+00","-1.134"
"168","157.03E+03","49.75734E+00","-1.079"
"169","166.38E+03","49.73725E+00","-1.025"
"170","176.29E+03","49.71897E+00","-0.973"
"171","186.79E+03","49.70111E+00","-0.922"
"172","197.92E+03","49.68503E+00","-0.873"
"173","209.70E+03","49.66917E+00","-0.825"
"174","222.19E+03","49.65448E+00","-0.778"
"175","235.43E+03","49.64017E+00","-0.734"
"176","249.45E+03","49.62755E+00","-0.688"
"177","264.31E+03","49.61525E+00","-0.646"
"178","280.05E+03","49.60288E+00","-0.605"
"179","296.73E+03","49.59131E+00","-0.562"
"180","314.40E+03","49.57371E+00","-0.521"
"181","333.13E+03","49.56497E+00","-0.482"
"182","352.97E+03","49.55545E+00","-0.442"
"183","373.99E+03","49.54731E+00","-0.402"
"184","396.27E+03","49.54008E+00","-0.364"
"185","419.87E+03","49.53166E+00","-0.326"
"186","444.88E+03","49.52560E+00","-0.288"
"187","471.38E+03","49.51923E+00","-0.251"
"188","499.45E+03","49.51249E+00","-0.211"
"189","529.20E+03","49.50612E+00","-0.174"
"190","560.72E+03","49.50074E+00","-0.135"
"191","594.11E+03","49.49546E+00","-0.097"
"192","629.50E+03","49.49144E+00","-0.058"
"193","666.99E+03","49.48851E+00","-0.020"
"194","706.72E+03","49.48607E+00","0.019"
"195","748.81E+03","49.48289E+00","0.059"
"196","793.41E+03","49.48010E+00","0.099"
"197","840.67E+03","49.47850E+00","0.139"
"198","890.74E+03","49.47735E+00","0.182"
"199","943.79E+03","49.47651E+00","0.227"
"200","1.0000E+06","49.47747E+00","0.271"

