"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:36:50"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","45.19035E+00","-5.213"
"124","12.316E+03","45.13675E+00","-4.703"
"125","13.049E+03","44.71670E+00","-4.933"
"126","13.826E+03","44.99534E+00","-4.837"
"127","14.650E+03","44.75271E+00","-4.514"
"128","15.522E+03","44.41218E+00","-4.483"
"129","16.447E+03","44.56672E+00","-4.527"
"130","17.426E+03","44.26607E+00","-4.036"
"131","18.464E+03","44.56676E+00","-4.110"
"132","19.564E+03","44.52940E+00","-3.813"
"133","20.729E+03","44.00587E+00","-3.597"
"134","21.964E+03","44.29396E+00","-3.226"
"135","23.272E+03","43.94793E+00","-3.665"
"136","24.658E+03","44.11747E+00","-3.080"
"137","26.127E+03","44.10132E+00","-3.164"
"138","27.683E+03","44.01591E+00","-3.301"
"139","29.332E+03","43.99755E+00","-3.234"
"140","31.079E+03","43.83256E+00","-3.004"
"141","32.930E+03","43.67545E+00","-2.787"
"142","34.891E+03","43.66987E+00","-2.874"
"143","36.969E+03","43.48354E+00","-2.768"
"144","39.171E+03","43.64092E+00","-2.447"
"145","41.504E+03","43.54448E+00","-2.567"
"146","43.976E+03","43.38479E+00","-1.973"
"147","46.595E+03","43.43732E+00","-2.001"
"148","49.370E+03","43.22347E+00","-2.145"
"149","52.311E+03","43.40834E+00","-1.916"
"150","55.427E+03","43.33857E+00","-1.844"
"151","58.728E+03","43.28819E+00","-1.871"
"152","62.226E+03","43.28812E+00","-1.765"
"153","65.932E+03","43.28010E+00","-1.642"
"154","69.859E+03","43.29682E+00","-1.717"
"155","74.020E+03","43.24625E+00","-1.597"
"156","78.428E+03","43.22149E+00","-1.651"
"157","83.099E+03","43.08281E+00","-1.621"
"158","88.049E+03","42.98293E+00","-1.564"
"159","93.293E+03","43.00241E+00","-1.327"
"160","98.850E+03","42.97972E+00","-1.376"
"161","104.74E+03","42.87832E+00","-1.306"
"162","110.98E+03","42.97642E+00","-1.333"
"163","117.58E+03","42.87693E+00","-1.181"
"164","124.59E+03","42.79811E+00","-1.148"
"165","132.01E+03","42.83157E+00","-1.094"
"166","139.87E+03","43.04548E+00","-0.902"
"167","148.20E+03","42.78254E+00","-1.054"
"168","157.03E+03","42.80823E+00","-0.867"
"169","166.38E+03","42.74591E+00","-0.865"
"170","176.29E+03","42.83666E+00","-0.633"
"171","186.79E+03","42.81479E+00","-0.742"
"172","197.92E+03","42.66088E+00","-0.699"
"173","209.70E+03","42.71667E+00","-0.456"
"174","222.19E+03","42.75578E+00","-0.301"
"175","235.43E+03","42.60725E+00","-0.527"
"176","249.45E+03","42.70424E+00","-0.400"
"177","264.31E+03","42.61449E+00","-0.265"
"178","280.05E+03","42.64871E+00","-0.428"
"179","296.73E+03","42.68236E+00","-0.244"
"180","314.40E+03","42.73584E+00","-0.315"
"181","333.13E+03","42.71219E+00","-0.236"
"182","352.97E+03","42.72412E+00","-0.016"
"183","373.99E+03","42.66198E+00","0.142"
"184","396.27E+03","42.65606E+00","0.163"
"185","419.87E+03","42.73213E+00","0.063"
"186","444.88E+03","42.64681E+00","0.225"
"187","471.38E+03","42.68569E+00","0.385"
"188","499.45E+03","42.64511E+00","0.489"
"189","529.20E+03","42.62109E+00","0.469"
"190","560.72E+03","42.63027E+00","0.515"
"191","594.11E+03","42.60656E+00","0.613"
"192","629.50E+03","42.56579E+00","0.743"
"193","666.99E+03","42.57544E+00","0.892"
"194","706.72E+03","42.61252E+00","0.948"
"195","748.81E+03","42.54071E+00","1.075"
"196","793.41E+03","42.55050E+00","1.273"
"197","840.67E+03","42.59171E+00","1.293"
"198","890.74E+03","42.51357E+00","1.409"
"199","943.79E+03","42.50936E+00","1.483"
"200","1.0000E+06","42.47684E+00","1.608"

