"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:36:41"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","45.16259E+00","-5.187"
"124","12.316E+03","44.82957E+00","-5.084"
"125","13.049E+03","44.66483E+00","-4.908"
"126","13.826E+03","44.67156E+00","-4.582"
"127","14.650E+03","44.44474E+00","-4.359"
"128","15.522E+03","44.78761E+00","-4.197"
"129","16.447E+03","44.46284E+00","-4.450"
"130","17.426E+03","44.08933E+00","-4.013"
"131","18.464E+03","44.16997E+00","-3.828"
"132","19.564E+03","44.02027E+00","-3.717"
"133","20.729E+03","44.11697E+00","-3.771"
"134","21.964E+03","44.01574E+00","-3.922"
"135","23.272E+03","43.89563E+00","-3.723"
"136","24.658E+03","43.73796E+00","-3.397"
"137","26.127E+03","43.69143E+00","-3.275"
"138","27.683E+03","43.77756E+00","-3.160"
"139","29.332E+03","43.78689E+00","-3.066"
"140","31.079E+03","43.62033E+00","-3.102"
"141","32.930E+03","43.41815E+00","-2.710"
"142","34.891E+03","43.53652E+00","-2.722"
"143","36.969E+03","43.42096E+00","-2.567"
"144","39.171E+03","43.41979E+00","-2.561"
"145","41.504E+03","43.19366E+00","-2.523"
"146","43.976E+03","43.28496E+00","-2.265"
"147","46.595E+03","43.16594E+00","-2.190"
"148","49.370E+03","43.07559E+00","-2.178"
"149","52.311E+03","43.07097E+00","-2.055"
"150","55.427E+03","43.11921E+00","-1.992"
"151","58.728E+03","43.13903E+00","-1.779"
"152","62.226E+03","43.00536E+00","-1.589"
"153","65.932E+03","43.03867E+00","-1.550"
"154","69.859E+03","42.97795E+00","-1.610"
"155","74.020E+03","42.92598E+00","-1.458"
"156","78.428E+03","42.94657E+00","-1.520"
"157","83.099E+03","42.80673E+00","-1.524"
"158","88.049E+03","42.92801E+00","-1.474"
"159","93.293E+03","42.89528E+00","-1.411"
"160","98.850E+03","42.90599E+00","-1.269"
"161","104.74E+03","42.78412E+00","-1.395"
"162","110.98E+03","42.67741E+00","-1.350"
"163","117.58E+03","42.79074E+00","-1.139"
"164","124.59E+03","42.83808E+00","-1.027"
"165","132.01E+03","42.76791E+00","-0.945"
"166","139.87E+03","42.63715E+00","-1.109"
"167","148.20E+03","42.65212E+00","-0.942"
"168","157.03E+03","42.66622E+00","-0.763"
"169","166.38E+03","42.59468E+00","-0.742"
"170","176.29E+03","42.81232E+00","-0.779"
"171","186.79E+03","42.57501E+00","-0.456"
"172","197.92E+03","42.62268E+00","-0.603"
"173","209.70E+03","42.65489E+00","-0.679"
"174","222.19E+03","42.62673E+00","-0.417"
"175","235.43E+03","42.58604E+00","-0.289"
"176","249.45E+03","42.67486E+00","-0.299"
"177","264.31E+03","42.57447E+00","-0.338"
"178","280.05E+03","42.62959E+00","-0.280"
"179","296.73E+03","42.55367E+00","-0.284"
"180","314.40E+03","42.50850E+00","-0.252"
"181","333.13E+03","42.57462E+00","-0.140"
"182","352.97E+03","42.54116E+00","0.019"
"183","373.99E+03","42.39642E+00","0.163"
"184","396.27E+03","42.59641E+00","0.179"
"185","419.87E+03","42.52241E+00","0.164"
"186","444.88E+03","42.56763E+00","0.208"
"187","471.38E+03","42.53595E+00","0.406"
"188","499.45E+03","42.48738E+00","0.378"
"189","529.20E+03","42.46012E+00","0.541"
"190","560.72E+03","42.45778E+00","0.628"
"191","594.11E+03","42.47907E+00","0.717"
"192","629.50E+03","42.39658E+00","0.816"
"193","666.99E+03","42.38936E+00","0.793"
"194","706.72E+03","42.36865E+00","1.041"
"195","748.81E+03","42.38021E+00","1.192"
"196","793.41E+03","42.39052E+00","1.242"
"197","840.67E+03","42.35760E+00","1.292"
"198","890.74E+03","42.36538E+00","1.394"
"199","943.79E+03","42.37593E+00","1.479"
"200","1.0000E+06","42.37041E+00","1.591"

