"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:31:57"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","32.23029E+00","-5.655"
"124","12.316E+03","32.09889E+00","-5.701"
"125","13.049E+03","32.07858E+00","-4.931"
"126","13.826E+03","32.22096E+00","-5.160"
"127","14.650E+03","31.92442E+00","-4.686"
"128","15.522E+03","31.88496E+00","-4.878"
"129","16.447E+03","32.04372E+00","-4.564"
"130","17.426E+03","31.82987E+00","-3.978"
"131","18.464E+03","31.89213E+00","-4.571"
"132","19.564E+03","31.84340E+00","-3.722"
"133","20.729E+03","31.74083E+00","-3.963"
"134","21.964E+03","31.62701E+00","-3.594"
"135","23.272E+03","31.42244E+00","-3.492"
"136","24.658E+03","31.52387E+00","-3.508"
"137","26.127E+03","31.56987E+00","-3.496"
"138","27.683E+03","31.37125E+00","-3.306"
"139","29.332E+03","31.37631E+00","-2.780"
"140","31.079E+03","31.16502E+00","-2.782"
"141","32.930E+03","31.41306E+00","-2.972"
"142","34.891E+03","31.20642E+00","-2.905"
"143","36.969E+03","31.20797E+00","-2.700"
"144","39.171E+03","31.07064E+00","-2.581"
"145","41.504E+03","31.15646E+00","-2.420"
"146","43.976E+03","30.91125E+00","-2.447"
"147","46.595E+03","30.95213E+00","-2.161"
"148","49.370E+03","31.06846E+00","-2.018"
"149","52.311E+03","30.97095E+00","-1.887"
"150","55.427E+03","30.86900E+00","-1.758"
"151","58.728E+03","30.82328E+00","-1.990"
"152","62.226E+03","30.82479E+00","-1.740"
"153","65.932E+03","30.98511E+00","-1.725"
"154","69.859E+03","30.83871E+00","-1.602"
"155","74.020E+03","30.83674E+00","-1.508"
"156","78.428E+03","30.85076E+00","-1.263"
"157","83.099E+03","30.93873E+00","-1.375"
"158","88.049E+03","30.61366E+00","-1.382"
"159","93.293E+03","30.75693E+00","-1.235"
"160","98.850E+03","30.75959E+00","-1.255"
"161","104.74E+03","30.78286E+00","-1.392"
"162","110.98E+03","30.70352E+00","-1.156"
"163","117.58E+03","30.68183E+00","-1.182"
"164","124.59E+03","30.49311E+00","-1.055"
"165","132.01E+03","30.56240E+00","-1.082"
"166","139.87E+03","30.61890E+00","-1.057"
"167","148.20E+03","30.58641E+00","-0.755"
"168","157.03E+03","30.60593E+00","-0.723"
"169","166.38E+03","30.60693E+00","-0.680"
"170","176.29E+03","30.56054E+00","-0.624"
"171","186.79E+03","30.56519E+00","-0.508"
"172","197.92E+03","30.55486E+00","-0.650"
"173","209.70E+03","30.59196E+00","-0.504"
"174","222.19E+03","30.57896E+00","-0.287"
"175","235.43E+03","30.47647E+00","-0.078"
"176","249.45E+03","30.48556E+00","-0.515"
"177","264.31E+03","30.53953E+00","-0.378"
"178","280.05E+03","30.51286E+00","-0.213"
"179","296.73E+03","30.56598E+00","-0.172"
"180","314.40E+03","30.43981E+00","0.062"
"181","333.13E+03","30.46649E+00","-0.023"
"182","352.97E+03","30.59727E+00","0.310"
"183","373.99E+03","30.53863E+00","0.182"
"184","396.27E+03","30.47937E+00","0.297"
"185","419.87E+03","30.56601E+00","0.240"
"186","444.88E+03","30.47687E+00","0.409"
"187","471.38E+03","30.48340E+00","0.674"
"188","499.45E+03","30.44723E+00","0.733"
"189","529.20E+03","30.50098E+00","0.731"
"190","560.72E+03","30.50098E+00","0.865"
"191","594.11E+03","30.41978E+00","1.071"
"192","629.50E+03","30.45352E+00","1.067"
"193","666.99E+03","30.47749E+00","1.158"
"194","706.72E+03","30.43401E+00","1.325"
"195","748.81E+03","30.42883E+00","1.591"
"196","793.41E+03","30.44857E+00","1.628"
"197","840.67E+03","30.42352E+00","1.670"
"198","890.74E+03","30.44216E+00","1.673"
"199","943.79E+03","30.41079E+00","1.952"
"200","1.0000E+06","30.33208E+00","2.156"

