"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:35:26"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","33.90497E+00","-5.448"
"124","12.316E+03","33.72965E+00","-5.408"
"125","13.049E+03","33.46852E+00","-5.416"
"126","13.826E+03","33.35220E+00","-5.081"
"127","14.650E+03","33.41361E+00","-4.728"
"128","15.522E+03","33.34767E+00","-4.284"
"129","16.447E+03","33.27416E+00","-4.483"
"130","17.426E+03","33.18213E+00","-4.274"
"131","18.464E+03","33.07206E+00","-4.293"
"132","19.564E+03","33.19850E+00","-4.362"
"133","20.729E+03","33.25154E+00","-4.270"
"134","21.964E+03","32.87881E+00","-3.823"
"135","23.272E+03","32.75800E+00","-3.149"
"136","24.658E+03","32.80475E+00","-3.448"
"137","26.127E+03","32.97407E+00","-3.947"
"138","27.683E+03","32.79181E+00","-3.066"
"139","29.332E+03","32.79035E+00","-3.314"
"140","31.079E+03","32.80896E+00","-2.782"
"141","32.930E+03","32.63891E+00","-3.127"
"142","34.891E+03","32.67397E+00","-2.684"
"143","36.969E+03","32.66145E+00","-2.736"
"144","39.171E+03","32.54640E+00","-2.668"
"145","41.504E+03","32.40332E+00","-2.547"
"146","43.976E+03","32.54351E+00","-2.073"
"147","46.595E+03","32.36446E+00","-2.292"
"148","49.370E+03","32.27268E+00","-2.160"
"149","52.311E+03","32.38102E+00","-1.960"
"150","55.427E+03","32.39615E+00","-1.891"
"151","58.728E+03","32.36624E+00","-1.736"
"152","62.226E+03","32.21565E+00","-1.687"
"153","65.932E+03","32.31296E+00","-1.829"
"154","69.859E+03","32.27192E+00","-1.614"
"155","74.020E+03","32.21478E+00","-1.528"
"156","78.428E+03","32.18739E+00","-1.431"
"157","83.099E+03","32.18817E+00","-1.370"
"158","88.049E+03","32.14405E+00","-1.492"
"159","93.293E+03","32.14479E+00","-1.304"
"160","98.850E+03","32.18427E+00","-1.099"
"161","104.74E+03","32.12928E+00","-1.317"
"162","110.98E+03","32.21365E+00","-0.950"
"163","117.58E+03","32.05038E+00","-1.016"
"164","124.59E+03","32.06199E+00","-0.967"
"165","132.01E+03","31.90280E+00","-0.880"
"166","139.87E+03","31.97428E+00","-0.782"
"167","148.20E+03","32.01848E+00","-0.831"
"168","157.03E+03","31.90255E+00","-0.814"
"169","166.38E+03","31.95817E+00","-0.656"
"170","176.29E+03","32.09070E+00","-0.509"
"171","186.79E+03","31.90923E+00","-0.540"
"172","197.92E+03","31.94307E+00","-0.222"
"173","209.70E+03","31.90670E+00","-0.390"
"174","222.19E+03","31.88880E+00","-0.191"
"175","235.43E+03","31.84442E+00","-0.261"
"176","249.45E+03","32.02345E+00","-0.301"
"177","264.31E+03","32.07382E+00","-0.400"
"178","280.05E+03","31.89283E+00","-0.112"
"179","296.73E+03","32.03505E+00","-0.019"
"180","314.40E+03","31.98187E+00","0.039"
"181","333.13E+03","31.89446E+00","0.177"
"182","352.97E+03","31.93147E+00","0.184"
"183","373.99E+03","31.81612E+00","0.265"
"184","396.27E+03","31.99043E+00","0.327"
"185","419.87E+03","31.84515E+00","0.227"
"186","444.88E+03","31.79436E+00","0.497"
"187","471.38E+03","31.90659E+00","0.580"
"188","499.45E+03","31.80404E+00","0.690"
"189","529.20E+03","31.91809E+00","0.832"
"190","560.72E+03","31.88058E+00","0.848"
"191","594.11E+03","31.86093E+00","1.077"
"192","629.50E+03","31.85153E+00","1.239"
"193","666.99E+03","31.80230E+00","1.393"
"194","706.72E+03","31.83418E+00","1.452"
"195","748.81E+03","31.87927E+00","1.572"
"196","793.41E+03","31.80691E+00","1.646"
"197","840.67E+03","31.84047E+00","1.846"
"198","890.74E+03","31.81809E+00","1.922"
"199","943.79E+03","31.82133E+00","1.998"
"200","1.0000E+06","31.82997E+00","2.200"

