"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:36:50"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"134","21964.0","4.26945E+01","-3.3844"
"135","23272.0","4.23512E+01","-3.8445"
"136","24658.0","4.25214E+01","-3.2276"
"137","26127.0","4.24959E+01","-3.3204"
"138","27683.0","4.24196E+01","-3.4679"
"139","29332.0","4.24018E+01","-3.3900"
"140","31079.0","4.22681E+01","-3.1486"
"141","32930.0","4.20717E+01","-2.9231"
"142","34891.0","4.20857E+01","-3.0140"
"143","36969.0","4.19075E+01","-2.9047"
"144","39171.0","4.20690E+01","-2.5651"
"145","41504.0","4.19731E+01","-2.6926"
"146","43976.0","4.18044E+01","-2.0708"
"147","46595.0","4.19015E+01","-2.0983"
"148","49370.0","4.16283E+01","-2.2502"
"149","52311.0","4.18266E+01","-2.0069"
"150","55427.0","4.17688E+01","-1.9332"
"151","58728.0","4.17146E+01","-1.9611"
"152","62226.0","4.17323E+01","-1.8544"
"153","65932.0","4.17444E+01","-1.7215"
"154","69859.0","4.17126E+01","-1.8040"
"155","74020.0","4.16525E+01","-1.6749"
"156","78428.0","4.16645E+01","-1.7318"
"157","83099.0","4.15267E+01","-1.6999"
"158","88049.0","4.14655E+01","-1.6423"
"159","93293.0","4.14614E+01","-1.3892"
"160","98850.0","4.14041E+01","-1.4465"
"161","104740.0","4.13152E+01","-1.3693"
"162","110980.0","4.14404E+01","-1.3967"
"163","117580.0","4.13386E+01","-1.2395"
"164","124590.0","4.12496E+01","-1.2049"
"165","132010.0","4.12582E+01","-1.1475"
"166","139870.0","4.15060E+01","-0.9460"
"167","148200.0","4.12045E+01","-1.1048"
"168","157030.0","4.12756E+01","-0.9091"
"169","166380.0","4.12411E+01","-0.9066"
"170","176290.0","4.12877E+01","-0.6633"
"171","186790.0","4.12468E+01","-0.7775"
"172","197920.0","4.11025E+01","-0.7327"
"173","209700.0","4.12138E+01","-0.4785"
"174","222190.0","4.12345E+01","-0.3158"
"175","235430.0","4.10796E+01","-0.5519"
"176","249450.0","4.11548E+01","-0.4195"
"177","264310.0","4.10276E+01","-0.2779"
"178","280050.0","4.11009E+01","-0.4488"
"179","296730.0","4.11655E+01","-0.2556"
"180","314400.0","4.11537E+01","-0.3302"
"181","333130.0","4.11552E+01","-0.2471"
"182","352970.0","4.11782E+01","-0.0168"
"183","373990.0","4.11162E+01","0.1489"
"184","396270.0","4.10902E+01","0.1712"
"185","419870.0","4.10694E+01","0.0661"
"186","444880.0","4.08620E+01","0.2359"
"187","471380.0","4.07872E+01","0.4033"
"188","499450.0","4.06018E+01","0.5128"
"189","529200.0","4.03811E+01","0.4917"
"190","560720.0","4.02656E+01","0.5398"
"191","594110.0","4.00048E+01","0.6428"
"192","629500.0","3.99622E+01","0.7790"
"193","666990.0","3.99962E+01","0.9361"
"194","706720.0","4.00108E+01","0.9939"
"195","748810.0","3.99351E+01","1.1265"
"196","793410.0","3.99470E+01","1.3367"
"197","840670.0","3.99967E+01","1.3546"
"198","890740.0","3.98883E+01","1.4770"
"199","943790.0","3.99257E+01","1.5569"
"200","1000000.0","3.98686E+01","1.6868"
