"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-17"
"TIME","20:11:25"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"CC","1.00","mA"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"52","191.16E+00","102.3372E+00","-53.797"
"53","202.55E+00","98.92917E+00","-53.403"
"54","214.61E+00","95.64680E+00","-52.993"
"55","227.40E+00","92.47593E+00","-52.565"
"56","240.94E+00","89.50222E+00","-52.159"
"57","255.29E+00","86.55565E+00","-51.705"
"58","270.50E+00","83.71041E+00","-51.232"
"59","286.61E+00","80.99121E+00","-50.752"
"60","303.68E+00","78.35945E+00","-50.237"
"61","321.76E+00","75.87326E+00","-49.715"
"62","340.93E+00","73.46910E+00","-49.191"
"63","361.23E+00","71.17729E+00","-48.637"
"64","382.75E+00","68.88686E+00","-48.061"
"65","405.55E+00","66.75516E+00","-47.491"
"66","429.70E+00","64.70812E+00","-46.884"
"67","455.29E+00","62.73262E+00","-46.280"
"68","482.41E+00","60.86869E+00","-45.655"
"69","511.14E+00","59.06101E+00","-45.024"
"70","541.59E+00","57.34415E+00","-44.380"
"71","573.84E+00","55.70858E+00","-43.714"
"72","608.02E+00","54.11556E+00","-43.040"
"73","644.24E+00","52.61660E+00","-42.352"
"74","682.61E+00","51.18799E+00","-41.658"
"75","723.26E+00","49.81705E+00","-40.952"
"76","766.34E+00","48.47117E+00","-40.274"
"77","811.98E+00","47.25063E+00","-39.507"
"78","860.35E+00","46.06398E+00","-38.779"
"79","911.59E+00","44.91079E+00","-38.037"
"80","965.88E+00","43.82998E+00","-37.329"
"81","1.0234E+03","42.81189E+00","-36.558"
"82","1.0844E+03","41.79517E+00","-35.811"
"83","1.1490E+03","40.88564E+00","-35.072"
"84","1.2174E+03","39.99631E+00","-34.324"
"85","1.2899E+03","39.12475E+00","-33.557"
"86","1.3667E+03","38.33466E+00","-32.825"
"87","1.4481E+03","37.53990E+00","-32.066"
"88","1.5344E+03","36.83441E+00","-31.344"
"89","1.6258E+03","36.12965E+00","-30.581"
"90","1.7226E+03","35.47501E+00","-29.871"
"91","1.8252E+03","34.83777E+00","-29.149"
"92","1.9339E+03","34.24514E+00","-28.402"
"93","2.0491E+03","33.66731E+00","-27.719"
"94","2.1711E+03","33.11777E+00","-26.988"
"95","2.3004E+03","32.60013E+00","-26.294"
"96","2.4374E+03","32.09933E+00","-25.653"
"97","2.5826E+03","31.64333E+00","-24.946"
"98","2.7364E+03","31.17568E+00","-24.302"
"99","2.8994E+03","30.76237E+00","-23.662"
"100","3.0721E+03","30.35395E+00","-23.020"
"101","3.2551E+03","29.95559E+00","-22.391"
"102","3.4490E+03","29.58818E+00","-21.773"
"103","3.6544E+03","29.18449E+00","-21.182"
"104","3.8720E+03","28.88533E+00","-20.587"
"105","4.1027E+03","28.55803E+00","-20.018"
"106","4.3470E+03","28.25662E+00","-19.457"
"107","4.6059E+03","27.95505E+00","-18.901"
"108","4.8803E+03","27.66742E+00","-18.343"
"109","5.1709E+03","27.40102E+00","-17.811"
"110","5.4789E+03","27.14723E+00","-17.322"
"111","5.8052E+03","26.89051E+00","-16.806"
"112","6.1510E+03","26.65874E+00","-16.339"
"113","6.5173E+03","26.42920E+00","-15.848"
"114","6.9055E+03","26.21072E+00","-15.388"
"115","7.3168E+03","25.98766E+00","-14.901"
"116","7.7526E+03","25.79830E+00","-14.470"
"117","8.2143E+03","25.60327E+00","-14.016"
"118","8.7036E+03","25.42244E+00","-13.614"
"119","9.2220E+03","25.24648E+00","-13.197"
"120","9.7712E+03","25.07671E+00","-12.794"
"121","10.353E+03","24.90465E+00","-12.406"
"122","10.970E+03","24.74532E+00","-12.019"
"123","11.623E+03","24.59550E+00","-11.643"
"124","12.316E+03","24.45283E+00","-11.280"
"125","13.049E+03","24.31437E+00","-10.937"
"126","13.826E+03","24.17730E+00","-10.575"
"127","14.650E+03","24.05115E+00","-10.246"
"128","15.522E+03","23.92813E+00","-9.910"
"129","16.447E+03","23.81103E+00","-9.589"
"130","17.426E+03","23.69489E+00","-9.288"
"131","18.464E+03","23.58355E+00","-8.982"
"132","19.564E+03","23.47896E+00","-8.679"
"133","20.729E+03","23.38519E+00","-8.393"
"134","21.964E+03","23.28699E+00","-8.122"
"135","23.272E+03","23.19546E+00","-7.848"
"136","24.658E+03","23.10962E+00","-7.594"
"137","26.127E+03","23.02510E+00","-7.335"
"138","27.683E+03","22.94086E+00","-7.083"
"139","29.332E+03","22.86179E+00","-6.834"
"140","31.079E+03","22.78496E+00","-6.599"
"141","32.930E+03","22.71588E+00","-6.368"
"142","34.891E+03","22.64359E+00","-6.151"
"143","36.969E+03","22.57606E+00","-5.925"
"144","39.171E+03","22.51246E+00","-5.717"
"145","41.504E+03","22.45343E+00","-5.512"
"146","43.976E+03","22.39196E+00","-5.304"
"147","46.595E+03","22.33553E+00","-5.107"
"148","49.370E+03","22.28049E+00","-4.921"
"149","52.311E+03","22.23140E+00","-4.727"
"150","55.427E+03","22.18335E+00","-4.548"
"151","58.728E+03","22.13650E+00","-4.370"
"152","62.226E+03","22.09070E+00","-4.198"
"153","65.932E+03","22.04833E+00","-4.040"
"154","69.859E+03","22.00339E+00","-3.877"
"155","74.020E+03","21.96617E+00","-3.728"
"156","78.428E+03","21.92745E+00","-3.575"
"157","83.099E+03","21.88759E+00","-3.422"
"158","88.049E+03","21.85116E+00","-3.280"
"159","93.293E+03","21.81636E+00","-3.138"
"160","98.850E+03","21.78026E+00","-2.997"
"161","104.74E+03","21.74915E+00","-2.861"
"162","110.98E+03","21.71887E+00","-2.729"
"163","117.58E+03","21.68521E+00","-2.587"
"164","124.59E+03","21.66049E+00","-2.468"
"165","132.01E+03","21.63384E+00","-2.334"
"166","139.87E+03","21.60799E+00","-2.202"
"167","148.20E+03","21.58170E+00","-2.077"
"168","157.03E+03","21.55778E+00","-1.959"
"169","166.38E+03","21.53542E+00","-1.832"
"170","176.29E+03","21.51324E+00","-1.709"
"171","186.79E+03","21.48936E+00","-1.589"
"172","197.92E+03","21.47092E+00","-1.464"
"173","209.70E+03","21.45134E+00","-1.349"
"174","222.19E+03","21.43147E+00","-1.227"
"175","235.43E+03","21.41423E+00","-1.103"
"176","249.45E+03","21.39541E+00","-0.990"
"177","264.31E+03","21.37910E+00","-0.871"
"178","280.05E+03","21.36433E+00","-0.749"
"179","296.73E+03","21.34965E+00","-0.620"
"180","314.40E+03","21.33501E+00","-0.487"
"181","333.13E+03","21.31980E+00","-0.360"
"182","352.97E+03","21.30534E+00","-0.233"
"183","373.99E+03","21.29562E+00","-0.099"
"184","396.27E+03","21.28426E+00","0.038"
"185","419.87E+03","21.27462E+00","0.180"
"186","444.88E+03","21.26257E+00","0.318"
"187","471.38E+03","21.25167E+00","0.462"
"188","499.45E+03","21.24142E+00","0.616"
"189","529.20E+03","21.23409E+00","0.770"
"190","560.72E+03","21.22499E+00","0.932"
"191","594.11E+03","21.21652E+00","1.101"
"192","629.50E+03","21.20878E+00","1.268"
"193","666.99E+03","21.20442E+00","1.446"
"194","706.72E+03","21.19672E+00","1.624"
"195","748.81E+03","21.19399E+00","1.822"
"196","793.41E+03","21.19059E+00","2.016"
"197","840.67E+03","21.18661E+00","2.218"
"198","890.74E+03","21.18580E+00","2.437"
"199","943.79E+03","21.18364E+00","2.660"
"200","1.0000E+06","21.18289E+00","2.898"

