"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-17"
"TIME","20:15:24"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"CC","1.00","mA"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"1","10.000E+00","507.0747E+00","-57.421"
"2","10.600E+00","500.3203E+00","-57.815"
"3","11.230E+00","489.6560E+00","-58.011"
"4","11.900E+00","477.4198E+00","-58.095"
"5","12.600E+00","465.2756E+00","-58.084"
"6","13.350E+00","453.5109E+00","-58.038"
"7","14.150E+00","442.7166E+00","-57.992"
"8","14.990E+00","431.4057E+00","-58.013"
"9","15.890E+00","419.8660E+00","-58.116"
"10","16.830E+00","408.6977E+00","-58.086"
"11","17.830E+00","397.6805E+00","-57.970"
"12","18.900E+00","387.2088E+00","-57.874"
"13","20.020E+00","377.7324E+00","-57.845"
"14","21.210E+00","367.5714E+00","-57.880"
"15","22.480E+00","357.1332E+00","-57.885"
"16","23.820E+00","347.3827E+00","-57.777"
"17","25.240E+00","338.5375E+00","-57.675"
"18","26.740E+00","329.8394E+00","-57.670"
"19","28.330E+00","320.4971E+00","-57.688"
"20","30.020E+00","311.4621E+00","-57.659"
"21","31.810E+00","303.0254E+00","-57.497"
"22","33.700E+00","295.4336E+00","-57.475"
"23","35.710E+00","286.9863E+00","-57.487"
"24","37.830E+00","278.6260E+00","-57.468"
"25","40.090E+00","271.0316E+00","-57.322"
"26","42.480E+00","263.9007E+00","-57.295"
"27","45.010E+00","256.3204E+00","-57.336"
"28","47.690E+00","248.8291E+00","-57.205"
"29","50.530E+00","242.1107E+00","-57.095"
"30","53.540E+00","235.5233E+00","-57.206"
"31","56.720E+00","228.4282E+00","-57.057"
"32","60.100E+00","222.4635E+00","-57.013"
"33","63.680E+00","215.9358E+00","-57.037"
"34","67.480E+00","209.3832E+00","-56.918"
"35","71.490E+00","203.6478E+00","-56.852"
"36","75.750E+00","197.4831E+00","-56.863"
"37","80.260E+00","191.4252E+00","-56.726"
"38","85.040E+00","186.1350E+00","-56.682"
"39","90.110E+00","180.2595E+00","-56.656"
"40","95.480E+00","175.2377E+00","-56.541"
"41","101.16E+00","170.0091E+00","-56.490"
"42","107.19E+00","165.0119E+00","-56.433"
"43","113.57E+00","160.0567E+00","-56.343"
"44","120.34E+00","155.2111E+00","-56.302"
"45","127.51E+00","150.5834E+00","-56.240"
"46","135.10E+00","145.9327E+00","-56.135"
"47","143.15E+00","141.3780E+00","-56.018"
"48","151.67E+00","136.9412E+00","-55.944"
"49","160.71E+00","132.6625E+00","-55.865"
"50","170.28E+00","128.4745E+00","-55.749"
"51","180.42E+00","124.3467E+00","-55.619"
