"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:07:39"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"161","104740.0","6.82952E+01","-1.7594"
"162","110980.0","6.83296E+01","-1.6854"
"163","117580.0","6.82379E+01","-1.6160"
"164","124590.0","6.81916E+01","-1.5449"
"165","132010.0","6.81475E+01","-1.4763"
"166","139870.0","6.81303E+01","-1.4155"
"167","148200.0","6.81227E+01","-1.3506"
"168","157030.0","6.80578E+01","-1.2876"
"169","166380.0","6.80033E+01","-1.2303"
"170","176290.0","6.79547E+01","-1.1713"
"171","186790.0","6.79968E+01","-1.1172"
"172","197920.0","6.79448E+01","-1.0626"
"173","209700.0","6.78792E+01","-1.0110"
"174","222190.0","6.79051E+01","-0.9590"
"175","235430.0","6.78160E+01","-0.9077"
"176","249450.0","6.78030E+01","-0.8602"
"177","264310.0","6.77967E+01","-0.8116"
"178","280050.0","6.78020E+01","-0.7680"
"179","296730.0","6.77286E+01","-0.7211"
"180","314400.0","6.77575E+01","-0.6763"
"181","333130.0","6.76533E+01","-0.6319"
"182","352970.0","6.76573E+01","-0.5879"
"183","373990.0","6.77202E+01","-0.5475"
"184","396270.0","6.76094E+01","-0.5064"
"185","419870.0","6.75865E+01","-0.4648"
"186","444880.0","6.73212E+01","-0.4228"
"187","471380.0","6.71740E+01","-0.3828"
"188","499450.0","6.70066E+01","-0.3418"
"189","529200.0","6.68678E+01","-0.3005"
"190","560720.0","6.66027E+01","-0.2609"
"191","594110.0","6.63161E+01","-0.2201"
"192","629500.0","6.62407E+01","-0.1777"
"193","666990.0","6.62157E+01","-0.1377"
"194","706720.0","6.62260E+01","-0.0963"
"195","748810.0","6.62903E+01","-0.0540"
"196","793410.0","6.61913E+01","-0.0127"
"197","840670.0","6.61986E+01","0.0296"
"198","890740.0","6.61510E+01","0.0752"
"199","943790.0","6.62202E+01","0.1206"
"200","1000000.0","6.62150E+01","0.1679"
