"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:07:39"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","75.48072E+00","-6.829"
"124","12.316E+03","75.25026E+00","-6.603"
"125","13.049E+03","75.02708E+00","-6.386"
"126","13.826E+03","74.81378E+00","-6.175"
"127","14.650E+03","74.60569E+00","-5.967"
"128","15.522E+03","74.40773E+00","-5.768"
"129","16.447E+03","74.21623E+00","-5.573"
"130","17.426E+03","74.03398E+00","-5.384"
"131","18.464E+03","73.85679E+00","-5.200"
"132","19.564E+03","73.68706E+00","-5.021"
"133","20.729E+03","73.52511E+00","-4.849"
"134","21.964E+03","73.36690E+00","-4.681"
"135","23.272E+03","73.21861E+00","-4.519"
"136","24.658E+03","73.07019E+00","-4.362"
"137","26.127E+03","72.93126E+00","-4.206"
"138","27.683E+03","72.79821E+00","-4.058"
"139","29.332E+03","72.66951E+00","-3.914"
"140","31.079E+03","72.54075E+00","-3.775"
"141","32.930E+03","72.42124E+00","-3.640"
"142","34.891E+03","72.30756E+00","-3.508"
"143","36.969E+03","72.19660E+00","-3.381"
"144","39.171E+03","72.09145E+00","-3.258"
"145","41.504E+03","71.99246E+00","-3.138"
"146","43.976E+03","71.89446E+00","-3.022"
"147","46.595E+03","71.80283E+00","-2.910"
"148","49.370E+03","71.71216E+00","-2.801"
"149","52.311E+03","71.62729E+00","-2.695"
"150","55.427E+03","71.54660E+00","-2.593"
"151","58.728E+03","71.46841E+00","-2.493"
"152","62.226E+03","71.39388E+00","-2.398"
"153","65.932E+03","71.32328E+00","-2.306"
"154","69.859E+03","71.25473E+00","-2.215"
"155","74.020E+03","71.18978E+00","-2.129"
"156","78.428E+03","71.12810E+00","-2.044"
"157","83.099E+03","71.06767E+00","-1.963"
"158","88.049E+03","71.01058E+00","-1.884"
"159","93.293E+03","70.95595E+00","-1.807"
"160","98.850E+03","70.90444E+00","-1.733"
"161","104.74E+03","70.84759E+00","-1.661"
"162","110.98E+03","70.79970E+00","-1.592"
"163","117.58E+03","70.75495E+00","-1.524"
"164","124.59E+03","70.71217E+00","-1.459"
"165","132.01E+03","70.67153E+00","-1.396"
"166","139.87E+03","70.63203E+00","-1.335"
"167","148.20E+03","70.59523E+00","-1.276"
"168","157.03E+03","70.55888E+00","-1.218"
"169","166.38E+03","70.52558E+00","-1.162"
"170","176.29E+03","70.49324E+00","-1.108"
"171","186.79E+03","70.46266E+00","-1.056"
"172","197.92E+03","70.43389E+00","-1.004"
"173","209.70E+03","70.40640E+00","-0.955"
"174","222.19E+03","70.37969E+00","-0.906"
"175","235.43E+03","70.35422E+00","-0.859"
"176","249.45E+03","70.33086E+00","-0.813"
"177","264.31E+03","70.30799E+00","-0.768"
"178","280.05E+03","70.28541E+00","-0.725"
"179","296.73E+03","70.26438E+00","-0.682"
"180","314.40E+03","70.23589E+00","-0.640"
"181","333.13E+03","70.21790E+00","-0.598"
"182","352.97E+03","70.20033E+00","-0.557"
"183","373.99E+03","70.18287E+00","-0.518"
"184","396.27E+03","70.16725E+00","-0.479"
"185","419.87E+03","70.15081E+00","-0.439"
"186","444.88E+03","70.13676E+00","-0.400"
"187","471.38E+03","70.12173E+00","-0.362"
"188","499.45E+03","70.10907E+00","-0.323"
"189","529.20E+03","70.09422E+00","-0.284"
"190","560.72E+03","70.08014E+00","-0.246"
"191","594.11E+03","70.06712E+00","-0.208"
"192","629.50E+03","70.05542E+00","-0.168"
"193","666.99E+03","70.04646E+00","-0.130"
"194","706.72E+03","70.03592E+00","-0.091"
"195","748.81E+03","70.02509E+00","-0.051"
"196","793.41E+03","70.01440E+00","-0.012"
"197","840.67E+03","70.00282E+00","0.028"
"198","890.74E+03","69.99579E+00","0.071"
"199","943.79E+03","69.98512E+00","0.114"
"200","1.0000E+06","69.97488E+00","0.159"

