"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:13:02"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","49.16096E+00","-8.485"
"124","12.316E+03","48.96927E+00","-8.202"
"125","13.049E+03","48.78592E+00","-7.930"
"126","13.826E+03","48.60964E+00","-7.663"
"127","14.650E+03","48.43947E+00","-7.404"
"128","15.522E+03","48.27674E+00","-7.152"
"129","16.447E+03","48.12121E+00","-6.908"
"130","17.426E+03","47.97196E+00","-6.670"
"131","18.464E+03","47.82830E+00","-6.438"
"132","19.564E+03","47.68966E+00","-6.215"
"133","20.729E+03","47.56000E+00","-5.997"
"134","21.964E+03","47.43307E+00","-5.784"
"135","23.272E+03","47.31064E+00","-5.579"
"136","24.658E+03","47.19478E+00","-5.381"
"137","26.127E+03","47.08320E+00","-5.187"
"138","27.683E+03","46.97676E+00","-5.000"
"139","29.332E+03","46.87468E+00","-4.818"
"140","31.079E+03","46.77206E+00","-4.643"
"141","32.930E+03","46.67745E+00","-4.472"
"142","34.891E+03","46.58680E+00","-4.307"
"143","36.969E+03","46.50086E+00","-4.145"
"144","39.171E+03","46.41746E+00","-3.991"
"145","41.504E+03","46.33881E+00","-3.840"
"146","43.976E+03","46.26521E+00","-3.695"
"147","46.595E+03","46.18987E+00","-3.551"
"148","49.370E+03","46.12158E+00","-3.415"
"149","52.311E+03","46.05574E+00","-3.281"
"150","55.427E+03","45.99305E+00","-3.152"
"151","58.728E+03","45.93345E+00","-3.028"
"152","62.226E+03","45.87549E+00","-2.908"
"153","65.932E+03","45.82122E+00","-2.790"
"154","69.859E+03","45.76840E+00","-2.678"
"155","74.020E+03","45.71838E+00","-2.568"
"156","78.428E+03","45.67192E+00","-2.462"
"157","83.099E+03","45.62575E+00","-2.359"
"158","88.049E+03","45.58327E+00","-2.259"
"159","93.293E+03","45.54181E+00","-2.163"
"160","98.850E+03","45.50348E+00","-2.069"
"161","104.74E+03","45.46092E+00","-1.979"
