"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-23"
"TIME","20:06:42"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"123","11.623E+03","57.87499E+00","-11.860"
"124","12.316E+03","57.53017E+00","-11.499"
"125","13.049E+03","57.19423E+00","-11.143"
"126","13.826E+03","56.88252E+00","-10.798"
"127","14.650E+03","56.57452E+00","-10.465"
"128","15.522E+03","56.28465E+00","-10.144"
"129","16.447E+03","56.01169E+00","-9.822"
"130","17.426E+03","55.74204E+00","-9.504"
"131","18.464E+03","55.49078E+00","-9.204"
"132","19.564E+03","55.24801E+00","-8.909"
"133","20.729E+03","55.01842E+00","-8.622"
"134","21.964E+03","54.79079E+00","-8.351"
"135","23.272E+03","54.57620E+00","-8.079"
"136","24.658E+03","54.37548E+00","-7.819"
"137","26.127E+03","54.17461E+00","-7.564"
"138","27.683E+03","53.98565E+00","-7.323"
"139","29.332E+03","53.80267E+00","-7.082"
"140","31.079E+03","53.62372E+00","-6.848"
"141","32.930E+03","53.45457E+00","-6.629"
"142","34.891E+03","53.29377E+00","-6.414"
"143","36.969E+03","53.13453E+00","-6.206"
"144","39.171E+03","52.98468E+00","-6.001"
"145","41.504E+03","52.84094E+00","-5.808"
"146","43.976E+03","52.70090E+00","-5.615"
"147","46.595E+03","52.56195E+00","-5.436"
"148","49.370E+03","52.43383E+00","-5.257"
"149","52.311E+03","52.30744E+00","-5.083"
"150","55.427E+03","52.18394E+00","-4.917"
"151","58.728E+03","52.06591E+00","-4.755"
"152","62.226E+03","51.95210E+00","-4.595"
"153","65.932E+03","51.84350E+00","-4.446"
"154","69.859E+03","51.73638E+00","-4.300"
"155","74.020E+03","51.63187E+00","-4.155"
"156","78.428E+03","51.53145E+00","-4.017"
"157","83.099E+03","51.43334E+00","-3.881"
"158","88.049E+03","51.34217E+00","-3.748"
"159","93.293E+03","51.25270E+00","-3.620"
"160","98.850E+03","51.16370E+00","-3.493"
"161","104.74E+03","51.07213E+00","-3.376"
"162","110.98E+03","50.98958E+00","-3.256"
"163","117.58E+03","50.91179E+00","-3.140"
"164","124.59E+03","50.83638E+00","-3.025"
"165","132.01E+03","50.76110E+00","-2.916"
"166","139.87E+03","50.68846E+00","-2.806"
"167","148.20E+03","50.61777E+00","-2.700"
"168","157.03E+03","50.55110E+00","-2.597"
"169","166.38E+03","50.48728E+00","-2.495"
"170","176.29E+03","50.42370E+00","-2.396"
"171","186.79E+03","50.36181E+00","-2.296"
"172","197.92E+03","50.30427E+00","-2.199"
"173","209.70E+03","50.24834E+00","-2.108"
"174","222.19E+03","50.19430E+00","-2.016"
"175","235.43E+03","50.14183E+00","-1.922"
"176","249.45E+03","50.09097E+00","-1.832"
"177","264.31E+03","50.04277E+00","-1.742"
"178","280.05E+03","49.99600E+00","-1.652"
"179","296.73E+03","49.95108E+00","-1.565"
"180","314.40E+03","49.90024E+00","-1.477"
"181","333.13E+03","49.85814E+00","-1.388"
"182","352.97E+03","49.82030E+00","-1.303"
"183","373.99E+03","49.78002E+00","-1.217"
"184","396.27E+03","49.74585E+00","-1.132"
"185","419.87E+03","49.70960E+00","-1.044"
"186","444.88E+03","49.67602E+00","-0.958"
"187","471.38E+03","49.64519E+00","-0.872"
"188","499.45E+03","49.61305E+00","-0.785"
"189","529.20E+03","49.58315E+00","-0.698"
"190","560.72E+03","49.55433E+00","-0.612"
"191","594.11E+03","49.52666E+00","-0.522"
"192","629.50E+03","49.50235E+00","-0.433"
"193","666.99E+03","49.47780E+00","-0.342"
"194","706.72E+03","49.45596E+00","-0.250"
"195","748.81E+03","49.43443E+00","-0.154"
"196","793.41E+03","49.41267E+00","-0.061"
"197","840.67E+03","49.39416E+00","0.036"
"198","890.74E+03","49.37546E+00","0.137"
"199","943.79E+03","49.35895E+00","0.242"
"200","1.0000E+06","49.34333E+00","0.345"

