"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:19:06"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"1","10.000E+00","630.8114E+00","-60.501"
"2","10.600E+00","601.7374E+00","-60.314"
"3","11.230E+00","575.2777E+00","-60.179"
"4","11.900E+00","549.6158E+00","-60.053"
"5","12.600E+00","525.1779E+00","-59.909"
"6","13.350E+00","501.5213E+00","-59.723"
"7","14.150E+00","479.0206E+00","-59.526"
"8","14.990E+00","458.0680E+00","-59.330"
"9","15.890E+00","438.0393E+00","-59.143"
"10","16.830E+00","419.5005E+00","-58.972"
"11","17.830E+00","401.6015E+00","-58.831"
"12","18.900E+00","384.0242E+00","-58.669"
"13","20.020E+00","367.2493E+00","-58.452"
"14","21.210E+00","351.4028E+00","-58.217"
"15","22.480E+00","336.4039E+00","-57.979"
"16","23.820E+00","322.5091E+00","-57.751"
"17","25.240E+00","309.3531E+00","-57.561"
"18","26.740E+00","296.5290E+00","-57.392"
"19","28.330E+00","283.9711E+00","-57.159"
"20","30.020E+00","271.9904E+00","-56.890"
"21","31.810E+00","260.8802E+00","-56.592"
"22","33.700E+00","250.5356E+00","-56.319"
"23","35.710E+00","240.7922E+00","-56.092"
"24","37.830E+00","231.5470E+00","-55.871"
"25","40.090E+00","221.7838E+00","-55.629"
"26","42.480E+00","213.1387E+00","-55.266"
"27","45.010E+00","204.9431E+00","-54.924"
"28","47.690E+00","197.3542E+00","-54.685"
"29","50.530E+00","189.8426E+00","-54.458"
"30","53.540E+00","182.3273E+00","-54.105"
"31","56.720E+00","175.4691E+00","-53.691"
"32","60.100E+00","169.1868E+00","-53.314"
"33","63.680E+00","163.2544E+00","-52.996"
"34","67.480E+00","157.5050E+00","-52.712"
"35","71.490E+00","151.5471E+00","-52.365"
"36","75.750E+00","146.0918E+00","-51.897"
"37","80.260E+00","141.1627E+00","-51.421"
"38","85.040E+00","136.6339E+00","-51.055"
"39","90.110E+00","132.0151E+00","-50.750"
"40","95.480E+00","127.3304E+00","-50.304"
"41","101.16E+00","123.3456E+00","-49.782"
"42","107.19E+00","119.6360E+00","-49.379"
"43","113.57E+00","115.7882E+00","-48.986"
"44","120.34E+00","112.2004E+00","-48.462"
"45","127.51E+00","108.9365E+00","-48.047"
"46","135.10E+00","105.5320E+00","-47.577"
"47","143.15E+00","102.4821E+00","-47.027"
"48","151.67E+00","99.51837E+00","-46.609"
"49","160.71E+00","96.54794E+00","-46.036"
"50","170.28E+00","93.98937E+00","-45.527"
"51","180.42E+00","91.25743E+00","-45.028"
"52","191.16E+00","88.84919E+00","-44.424"
"53","202.55E+00","86.42113E+00","-43.948"
"54","214.61E+00","84.13714E+00","-43.300"
"55","227.40E+00","82.01950E+00","-42.819"
"56","240.94E+00","79.84986E+00","-42.165"
"57","255.29E+00","77.93905E+00","-41.635"
"58","270.50E+00","75.93950E+00","-40.969"
"59","286.61E+00","74.18928E+00","-40.443"
"60","303.68E+00","72.37529E+00","-39.767"
"61","321.76E+00","70.76284E+00","-39.210"
"62","340.93E+00","69.13110E+00","-38.497"
"63","361.23E+00","67.57300E+00","-37.944"
"64","382.75E+00","66.18029E+00","-37.283"
"65","405.55E+00","64.69465E+00","-36.600"
"66","429.70E+00","63.35290E+00","-36.018"
"67","455.29E+00","62.12828E+00","-35.317"
"68","482.41E+00","60.81027E+00","-34.664"
"69","511.14E+00","59.66691E+00","-34.067"
"70","541.59E+00","58.57644E+00","-33.384"
"71","573.84E+00","57.49172E+00","-32.682"
"72","608.02E+00","56.43359E+00","-32.010"
