"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-17"
"TIME","20:04:01"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"CC","1.00","mA"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"44","120.34","1.57555E+02","-48.8373"
"45","127.51","1.52975E+02","-48.5688"
"46","135.1","1.48730E+02","-47.8418"
"47","143.15","1.44468E+02","-47.2997"
"48","151.67","1.40732E+02","-46.6783"
"49","160.71","1.36659E+02","-45.9011"
"50","170.28","1.33047E+02","-45.3457"
"51","180.42","1.29064E+02","-44.6603"
"52","191.16","1.25846E+02","-43.8956"
"53","202.55","1.22581E+02","-43.2985"
"54","214.61","1.19538E+02","-42.4681"
"55","227.4","1.16434E+02","-41.9020"
"56","240.94","1.13715E+02","-41.0575"
"57","255.29","1.10940E+02","-40.4283"
"58","270.5","1.08167E+02","-39.5966"
"59","286.61","1.05650E+02","-38.8442"
"60","303.68","1.03231E+02","-38.1894"
"61","321.76","1.00740E+02","-37.2930"
"62","340.93","9.86072E+01","-36.5678"
"63","361.23","9.64460E+01","-35.7051"
"64","382.75","9.45955E+01","-34.9321"
"65","405.55","9.25242E+01","-34.1092"
"66","429.7","9.07123E+01","-33.2470"
"67","455.29","8.90287E+01","-32.5894"
"68","482.41","8.72483E+01","-31.8084"
"69","511.14","8.57005E+01","-31.0662"
"70","541.59","8.41896E+01","-30.1914"
"71","573.84","8.27693E+01","-29.4899"
"72","608.02","8.15370E+01","-28.6982"
"73","644.24","8.01506E+01","-27.8972"
"74","682.61","7.89571E+01","-27.1469"
"75","723.26","7.78026E+01","-26.4962"
"76","766.34","7.67418E+01","-25.6048"
"77","811.98","7.55721E+01","-24.9233"
"78","860.35","7.46250E+01","-24.2471"
"79","911.59","7.35118E+01","-23.5394"
"80","965.88","7.26484E+01","-22.8114"
"81","1023.4","7.17450E+01","-22.1601"
"82","1084.4","7.11215E+01","-21.5594"
"83","1149.0","7.02015E+01","-20.8870"
"84","1217.4","6.95107E+01","-20.2620"
"85","1289.9","6.87230E+01","-19.6977"
"86","1366.7","6.81478E+01","-19.0505"
"87","1448.1","6.74084E+01","-18.4699"
"88","1534.4","6.67793E+01","-17.9086"
"89","1625.8","6.63551E+01","-17.3865"
"90","1722.6","6.57100E+01","-16.8867"
"91","1825.2","6.52548E+01","-16.3141"
"92","1933.9","6.47135E+01","-15.8248"
"93","2049.1","6.42361E+01","-15.3520"
"94","2171.1","6.37806E+01","-14.8821"
"95","2300.4","6.32048E+01","-14.3947"
"96","2437.4","6.28152E+01","-14.0081"
"97","2582.6","6.24300E+01","-13.5493"
"98","2736.4","6.19507E+01","-13.1080"
"99","2899.4","6.16464E+01","-12.6926"
"100","3072.1","6.13523E+01","-12.2647"
"101","3255.1","6.08888E+01","-11.8703"
"102","3449.0","6.06308E+01","-11.5432"
"103","3654.4","6.01324E+01","-11.1128"
"104","3872.0","6.00108E+01","-10.8395"
"105","4102.7","5.97418E+01","-10.5076"
"106","4347.0","5.92793E+01","-10.1103"
"107","4605.9","5.91412E+01","-9.7832"
"108","4880.3","5.87945E+01","-9.4657"
"109","5170.9","5.85329E+01","-9.1851"
"110","5478.9","5.83394E+01","-8.9124"
"111","5805.2","5.79092E+01","-8.5812"
"112","6151.0","5.79429E+01","-8.3084"
"113","6517.3","5.77264E+01","-8.0576"
"114","6905.5","5.75505E+01","-7.7672"
"115","7316.8","5.71650E+01","-7.5075"
"116","7752.6","5.70046E+01","-7.3125"
"117","8214.3","5.68482E+01","-7.0632"
"118","8703.6","5.65788E+01","-6.8396"
"119","9222.0","5.64419E+01","-6.6025"
"120","9771.2","5.63796E+01","-6.3920"
"121","10353.0","5.62743E+01","-6.1717"
"122","10970.0","5.61335E+01","-5.9579"
"123","11623.0","5.58435E+01","-5.7689"
"124","12316.0","5.56816E+01","-5.5897"
"125","13049.0","5.55686E+01","-5.4026"
"126","13826.0","5.54747E+01","-5.2374"
"127","14650.0","5.52689E+01","-5.0400"
"128","15522.0","5.50839E+01","-4.8694"
"129","16447.0","5.50905E+01","-4.7220"
"130","17426.0","5.49563E+01","-4.5650"
"131","18464.0","5.48546E+01","-4.4120"
"132","19564.0","5.48289E+01","-4.2622"
"133","20729.0","5.46675E+01","-4.1301"
"134","21964.0","5.45223E+01","-3.9894"
"135","23272.0","5.43675E+01","-3.8403"
"136","24658.0","5.44692E+01","-3.7171"
"137","26127.0","5.43222E+01","-3.5918"
"138","27683.0","5.41847E+01","-3.4809"
"139","29332.0","5.41462E+01","-3.3549"
"140","31079.0","5.39941E+01","-3.2455"
"141","32930.0","5.38628E+01","-3.1347"
"142","34891.0","5.37432E+01","-3.0228"
"143","36969.0","5.37401E+01","-2.9269"
"144","39171.0","5.37006E+01","-2.8129"
"145","41504.0","5.37270E+01","-2.7114"
"146","43976.0","5.35495E+01","-2.6189"
"147","46595.0","5.34715E+01","-2.5194"
"148","49370.0","5.34473E+01","-2.4350"
"149","52311.0","5.34050E+01","-2.3552"
"150","55427.0","5.34281E+01","-2.2653"
"151","58728.0","5.32298E+01","-2.1772"
"152","62226.0","5.31955E+01","-2.1008"
"153","65932.0","5.31875E+01","-2.0237"
"154","69859.0","5.31811E+01","-1.9550"
"155","74020.0","5.30372E+01","-1.8872"
"156","78428.0","5.30049E+01","-1.8220"
"157","83099.0","5.31493E+01","-1.7509"
"158","88049.0","5.29898E+01","-1.6879"
"159","93293.0","5.28946E+01","-1.6160"
"160","98850.0","5.28303E+01","-1.5564"
"161","104740.0","5.28137E+01","-1.4889"
"162","110980.0","5.27919E+01","-1.4277"
"163","117580.0","5.26888E+01","-1.3738"
"164","124590.0","5.27518E+01","-1.3110"
"165","132010.0","5.26603E+01","-1.2539"
"166","139870.0","5.26235E+01","-1.1970"
"167","148200.0","5.26499E+01","-1.1372"
"168","157030.0","5.25540E+01","-1.0874"
"169","166380.0","5.25286E+01","-1.0296"
"170","176290.0","5.25424E+01","-0.9753"
"171","186790.0","5.24272E+01","-0.9235"
"172","197920.0","5.24496E+01","-0.8664"
"173","209700.0","5.24947E+01","-0.8134"
"174","222190.0","5.24760E+01","-0.7579"
"175","235430.0","5.24570E+01","-0.7047"
"176","249450.0","5.23691E+01","-0.6452"
"177","264310.0","5.22390E+01","-0.5931"
"178","280050.0","5.23939E+01","-0.5408"
"179","296730.0","5.22544E+01","-0.4808"
"180","314400.0","5.23008E+01","-0.4198"
"181","333130.0","5.22702E+01","-0.3592"
"182","352970.0","5.22821E+01","-0.2950"
"183","373990.0","5.22414E+01","-0.2355"
"184","396270.0","5.21334E+01","-0.1687"
"185","419870.0","5.23085E+01","-0.0975"
"186","444880.0","5.25672E+01","-0.0291"
"187","471380.0","5.26090E+01","0.0426"
"188","499450.0","5.28721E+01","0.1181"
"189","529200.0","5.30065E+01","0.1938"
"190","560720.0","5.33299E+01","0.2761"
"191","594110.0","5.35067E+01","0.3613"
"192","629500.0","5.35501E+01","0.4468"
"193","666990.0","5.34542E+01","0.5397"
"194","706720.0","5.34065E+01","0.6279"
"195","748810.0","5.35077E+01","0.7262"
"196","793410.0","5.35703E+01","0.8327"
"197","840670.0","5.34378E+01","0.9338"
"198","890740.0","5.34001E+01","1.0491"
"199","943790.0","5.34058E+01","1.1694"
"200","1000000.0","5.33109E+01","1.2953"
